Date Time	Wetness (%)  #10314901	Voltage (V)  #10348619	Current (mA)  #10348619	Temp (°F)  #10359306	RH (%)  #10359306	1 cm Temp (°F)	5 cm Temp (°F)	Water Content (m³/m³)  #10374512	Solar Radiation (W/m²)  #10375656	Batt (V) c:5
07/10/15 17:25:00.0	1.18	-0.1988	0.0063	74.554	56.200	87.985	89.132	0.0482	65.6	4.351
07/10/15 17:30:00.0	1.18	-0.1988	0.0063	74.727	56.800	87.939	89.085	0.0482	64.4	4.363
07/10/15 17:35:00.0	1.18	-0.1988	0.0063	74.640	57.100	87.894	89.040	0.0482	63.1	4.363
07/10/15 17:40:00.0	1.18	-0.1988	0.0063	74.424	57.400	87.894	88.993	0.0482	61.9	4.363
07/10/15 17:45:00.0	1.18	-0.1988	0.0063	74.077	58.400	87.847	88.947	0.0490	60.6	4.357
07/10/15 17:50:00.0	1.18	-0.1988	0.0063	74.077	57.900	87.802	88.902	0.0482	58.1	4.351
07/10/15 17:55:00.0	1.18	-0.1988	0.0063	73.990	58.800	87.757	88.810	0.0490	56.9	4.357
07/10/15 18:00:00.0	1.18	-0.1988	0.0063	73.602	59.300	87.665	88.718	0.0482	56.9	4.357
07/10/15 18:05:00.0	1.18	-0.1988	0.0063	73.213	59.400	87.620	88.671	0.0490	55.6	4.363
07/10/15 18:10:00.0	1.18	-0.1988	0.0063	72.912	61.000	87.528	88.579	0.0490	54.4	4.363
07/10/15 18:15:00.0	1.18	-0.1988	0.0063	72.696	60.900	87.436	88.488	0.0482	51.9	4.363
07/10/15 18:20:00.0	1.18	-0.1988	0.0063	72.912	61.000	87.391	88.396	0.0490	51.9	4.363
07/10/15 18:25:00.0	1.18	-0.1988	0.0063	72.826	60.900	87.300	88.306	0.0482	49.4	4.363
07/10/15 18:30:00.0	1.18	-0.1988	0.0063	72.351	61.800	87.210	88.214	0.0482	45.6	4.363
07/10/15 18:35:00.0	1.18	-0.1988	0.0063	71.834	62.700	87.118	88.122	0.0482	44.4	4.357
07/10/15 18:40:00.0	1.76	-0.1988	0.0063	71.577	63.700	87.028	88.030	0.0490	41.9	4.357
07/10/15 18:45:00.0	1.18	-0.1988	0.0063	71.231	64.000	86.981	87.939	0.0482	39.4	4.357
07/10/15 18:50:00.0	1.76	-0.1988	0.0063	71.274	65.000	86.844	87.802	0.0482	38.1	4.351
07/10/15 18:55:00.0	1.76	-0.1988	0.0063	70.673	66.200	86.754	87.710	0.0490	36.9	4.351
07/10/15 19:00:00.0	1.76	-0.1988	0.0063	70.502	66.600	86.664	87.620	0.0490	33.1	4.351
07/10/15 19:05:00.0	1.76	-0.1988	0.0063	70.115	67.100	86.572	87.483	0.0490	30.6	4.351
07/10/15 19:10:00.0	1.76	-0.1988	0.0063	69.942	67.400	86.482	87.391	0.0490	28.1	4.345
07/10/15 19:15:00.0	1.76	-0.1988	0.0063	69.643	67.800	86.391	87.255	0.0490	23.1	4.345
07/10/15 19:20:00.0	1.76	-0.1988	0.0063	69.386	68.400	86.301	87.163	0.0490	15.6	4.345
07/10/15 19:25:00.0	1.76	-0.1988	0.0063	68.999	69.100	86.164	87.028	0.0482	10.6	4.345
07/10/15 19:30:00.0	2.35	-0.1988	0.0063	68.698	69.800	86.074	86.936	0.0490	8.1	4.345
07/10/15 19:35:00.0	2.35	-0.1988	0.0063	68.443	70.600	85.984	86.799	0.0490	8.1	4.345
07/10/15 19:40:00.0	2.35	-0.1988	0.0063	68.142	71.300	85.894	86.709	0.0490	6.9	4.339
07/10/15 19:45:00.0	2.35	-0.1988	0.0063	67.928	71.600	85.757	86.572	0.0490	5.6	4.339
07/10/15 19:50:00.0	2.35	-0.1988	0.0063	67.798	72.000	85.667	86.482	0.0490	4.4	4.339
07/10/15 19:55:00.0	2.94	-0.1988	0.0063	67.757	72.500	85.577	86.346	0.0490	3.1	4.339
07/10/15 20:00:00.0	2.94	-0.1988	0.0063	67.500	73.000	85.442	86.256	0.0482	1.9	4.339
07/10/15 20:05:00.0	3.53	-0.1988	0.0063	67.285	73.700	85.352	86.119	0.0482	0.6	4.339
07/10/15 20:10:00.0	4.12	-0.1988	0.0063	67.158	74.100	85.217	85.984	0.0490	0.6	4.339
07/10/15 20:15:00.0	4.12	-0.1988	0.0063	66.943	74.700	85.127	85.894	0.0490	0.6	4.339
07/10/15 20:20:00.0	5.29	-0.1988	0.0063	66.857	75.200	85.035	85.757	0.0490	0.6	4.339
07/10/15 20:25:00.0	5.88	-0.1988	0.0063	66.686	75.600	84.900	85.622	0.0490	0.6	4.339
07/10/15 20:30:00.0	7.06	-0.1988	0.0063	66.515	76.100	84.812	85.532	0.0482	0.6	4.339
07/10/15 20:35:00.0	6.47	-0.1988	0.0063	66.429	76.600	84.677	85.397	0.0482	0.6	4.339
07/10/15 20:40:00.0	7.06	-0.1988	0.0063	66.385	77.100	84.587	85.262	0.0482	0.6	4.339
07/10/15 20:45:00.0	8.24	-0.1988	0.0063	66.258	77.300	84.452	85.172	0.0482	0.6	4.339
07/10/15 20:50:00.0	8.82	-0.1988	0.0063	66.043	77.700	84.362	85.035	0.0482	0.6	4.339
07/10/15 20:55:00.0	10.00	-0.1988	0.0063	65.959	77.900	84.227	84.900	0.0482	0.6	4.339
07/10/15 21:00:00.0	11.18	-0.1988	0.0063	65.829	78.400	84.137	84.812	0.0482	0.6	4.339
07/10/15 21:05:00.0	11.18	-0.1988	0.0063	65.658	78.700	84.004	84.677	0.0482	0.6	4.339
07/10/15 21:10:00.0	11.76	-0.1988	0.0063	65.574	79.000	83.914	84.542	0.0482	0.6	4.339
07/10/15 21:15:00.0	20.59	-0.1988	0.0063	65.487	79.700	83.779	84.407	0.0482	0.6	4.339
07/10/15 21:20:00.0	24.12	-0.1988	0.0063	65.403	80.400	83.691	84.317	0.0482	0.6	4.339
07/10/15 21:25:00.0	24.12	-0.1988	0.0063	65.273	80.800	83.556	84.182	0.0482	0.6	4.339
07/10/15 21:30:00.0	22.35	-0.1988	0.0063	65.188	80.500	83.467	84.049	0.0482	0.6	4.339
07/10/15 21:35:00.0	25.29	-0.1988	0.0063	65.102	80.600	83.332	83.914	0.0482	0.6	4.339
07/10/15 21:40:00.0	24.12	-0.1988	0.0063	65.145	81.200	83.242	83.824	0.0482	0.6	4.339
07/10/15 21:45:00.0	26.47	-0.1988	0.0063	65.102	81.300	83.109	83.691	0.0482	0.6	4.339
07/10/15 21:50:00.0	28.24	-0.1988	0.0063	65.059	81.700	83.021	83.556	0.0474	0.6	4.339
07/10/15 21:55:00.0	30.00	-0.1988	0.0063	64.974	81.900	82.886	83.467	0.0474	0.6	4.333
07/10/15 22:00:00.0	30.59	-0.1988	0.0063	64.888	82.300	82.798	83.332	0.0474	0.6	4.333
07/10/15 22:05:00.0	26.47	-0.1988	0.0063	64.845	82.100	82.665	83.199	0.0474	0.6	4.333
07/10/15 22:10:00.0	28.24	-0.1988	0.0063	64.760	81.800	82.575	83.109	0.0474	0.6	4.333
07/10/15 22:15:00.0	28.82	-0.1988	0.0063	64.546	82.000	82.486	82.976	0.0474	0.6	4.333
07/10/15 22:20:00.0	25.88	-0.1988	0.0063	64.459	81.300	82.353	82.841	0.0474	0.6	4.333
07/10/15 22:25:00.0	20.00	-0.1988	0.0063	64.503	81.100	82.263	82.753	0.0474	0.6	4.333
07/10/15 22:30:00.0	18.82	-0.1988	0.0063	64.503	80.800	82.130	82.620	0.0474	0.6	4.333
07/10/15 22:35:00.0	20.59	-0.1988	0.0063	64.418	80.800	82.042	82.530	0.0470	0.6	4.333
07/10/15 22:40:00.0	19.41	-0.1988	0.0063	64.418	80.900	81.909	82.396	0.0474	0.6	4.333
07/10/15 22:45:00.0	21.18	-0.1988	0.0063	64.375	80.900	81.819	82.308	0.0474	0.6	4.333
07/10/15 22:50:00.0	22.94	-0.1988	0.0063	64.161	81.000	81.730	82.175	0.0470	0.6	4.333
07/10/15 22:55:00.0	26.47	-0.1988	0.0063	63.990	81.600	81.597	82.042	0.0470	0.6	4.333
07/10/15 23:00:00.0	29.41	-0.1988	0.0063	63.775	81.800	81.509	81.952	0.0470	0.6	4.333
07/10/15 23:05:00.0	32.35	-0.1988	0.0063	63.518	82.200	81.421	81.864	0.0470	0.6	4.333
07/10/15 23:10:00.0	34.12	-0.1988	0.0063	63.347	82.600	81.288	81.730	0.0470	0.6	4.333
07/10/15 23:15:00.0	38.82	-0.1988	0.0063	63.090	82.800	81.199	81.642	0.0470	0.6	4.333
07/10/15 23:20:00.0	35.29	-0.1988	0.0063	63.048	83.600	81.111	81.509	0.0470	0.6	4.333
07/10/15 23:25:00.0	30.00	-0.1988	0.0063	63.262	83.100	81.023	81.421	0.0470	0.6	4.333
07/10/15 23:30:00.0	31.18	-0.1988	0.0063	63.262	83.100	80.890	81.288	0.0470	0.6	4.333
07/10/15 23:35:00.0	35.29	-0.1988	0.0063	63.219	82.900	80.802	81.199	0.0462	0.6	4.333
07/10/15 23:40:00.0	36.47	-0.1988	0.0063	63.090	83.100	80.713	81.111	0.0470	0.6	4.351
07/10/15 23:45:00.0	38.24	-0.1988	0.0063	62.919	83.300	80.580	80.978	0.0470	0.6	4.351
07/10/15 23:50:00.0	43.53	-0.1988	0.0063	62.748	83.600	80.492	80.890	0.0462	0.6	4.333
07/10/15 23:55:00.0	49.41	-0.1988	0.0063	62.620	84.100	80.404	80.802	0.0462	0.6	4.327
07/11/15 00:00:00.0	48.82	-0.1988	0.0063	62.577	84.200	80.316	80.668	0.0462	0.6	4.333
07/11/15 00:05:00.0	50.00	-0.1988	0.0063	62.533	84.300	80.227	80.580	0.0462	0.6	4.327
07/11/15 00:10:00.0	52.35	-0.1988	0.0063	62.447	84.500	80.139	80.449	0.0462	0.6	4.327
07/11/15 00:15:00.0	55.88	-0.1988	0.0063	62.406	84.800	80.008	80.361	0.0462	0.6	4.327
07/11/15 00:20:00.0	64.12	-0.1988	0.0063	62.319	85.000	79.920	80.272	0.0462	0.6	4.327
07/11/15 00:25:00.0	71.76	-0.1988	0.0063	62.191	85.300	79.831	80.184	0.0462	0.6	4.327
07/11/15 00:30:00.0	85.29	-0.1988	0.0063	62.019	85.400	79.743	80.051	0.0454	0.6	4.327
07/11/15 00:35:00.0	87.65	-0.1988	0.0063	61.891	85.600	79.655	79.963	0.0454	0.6	4.327
07/11/15 00:40:00.0	92.94	-0.1988	0.0063	61.848	86.100	79.567	79.876	0.0454	0.6	4.321
07/11/15 00:45:00.0	97.65	-0.1988	0.0063	61.804	86.500	79.480	79.743	0.0454	0.6	4.321
07/11/15 00:50:00.0	100.00	-0.1988	0.0063	61.720	86.600	79.347	79.700	0.0454	0.6	4.327
07/11/15 00:55:00.0	100.00	-0.1988	0.0063	61.720	87.000	79.261	79.567	0.0454	0.6	4.327
07/11/15 01:00:00.0	100.00	-0.1988	0.0063	61.720	87.300	79.173	79.480	0.0454	0.6	4.327
07/11/15 01:05:00.0	100.00	-0.1988	0.0063	61.590	87.300	79.084	79.392	0.0454	0.6	4.321
07/11/15 01:10:00.0	100.00	-0.1988	0.0063	61.547	88.000	78.996	79.304	0.0454	0.6	4.321
07/11/15 01:15:00.0	100.00	-0.1988	0.0063	61.590	88.400	78.910	79.216	0.0454	0.6	4.321
07/11/15 01:20:00.0	100.00	-0.1988	0.0063	61.590	88.600	78.822	79.084	0.0454	0.6	4.321
07/11/15 01:25:00.0	100.00	-0.1988	0.0063	61.547	88.800	78.733	79.041	0.0454	0.6	4.321
07/11/15 01:30:00.0	100.00	-0.1988	0.0063	61.547	89.100	78.645	78.910	0.0454	0.6	4.321
07/11/15 01:35:00.0	100.00	-0.1988	0.0063	61.506	89.200	78.559	78.822	0.0446	0.6	4.321
07/11/15 01:40:00.0	100.00	-0.1988	0.0063	61.506	89.500	78.471	78.733	0.0446	0.6	4.321
07/11/15 01:45:00.0	100.00	-0.1988	0.0063	61.419	89.600	78.382	78.645	0.0446	0.6	4.321
07/11/15 01:50:00.0	100.00	-0.1988	0.0063	61.333	89.500	78.296	78.559	0.0446	0.6	4.321
07/11/15 01:55:00.0	100.00	-0.1988	0.0063	61.205	89.700	78.208	78.471	0.0446	0.6	4.321
07/11/15 02:00:00.0	100.00	-0.1988	0.0063	61.248	90.200	78.121	78.382	0.0446	0.6	4.321
07/11/15 02:05:00.0	100.00	-0.1988	0.0063	61.376	90.500	78.033	78.296	0.0446	0.6	4.321
07/11/15 02:10:00.0	100.00	-0.1988	0.0063	61.419	90.600	77.990	78.208	0.0446	0.6	4.321
07/11/15 02:15:00.0	100.00	-0.2039	0.0063	61.462	90.800	77.902	78.121	0.0446	0.6	4.321
07/11/15 02:20:00.0	100.00	-0.1988	0.0063	61.506	90.900	77.815	78.033	0.0442	0.6	4.321
07/11/15 02:25:00.0	100.00	-0.1988	0.0063	61.590	91.000	77.727	77.945	0.0442	0.6	4.321
07/11/15 02:30:00.0	100.00	-0.1988	0.0063	61.462	91.000	77.639	77.859	0.0446	0.6	4.321
07/11/15 02:35:00.0	100.00	-0.1988	0.0063	61.290	91.000	77.553	77.770	0.0442	0.6	4.321
07/11/15 02:40:00.0	100.00	-0.1988	0.0063	61.075	91.000	77.509	77.727	0.0442	0.6	4.321
07/11/15 02:45:00.0	100.00	-0.1988	0.0063	60.991	91.300	77.421	77.639	0.0442	0.6	4.321
07/11/15 02:50:00.0	100.00	-0.1988	0.0063	60.904	91.500	77.335	77.553	0.0442	0.6	4.321
07/11/15 02:55:00.0	100.00	-0.1988	0.0063	60.818	91.700	77.247	77.464	0.0442	0.6	4.321
07/11/15 03:00:00.0	100.00	-0.1988	0.0063	60.775	91.900	77.160	77.378	0.0442	0.6	4.321
07/11/15 03:05:00.0	100.00	-0.1988	0.0063	60.647	91.900	77.117	77.292	0.0442	0.6	4.321
07/11/15 03:10:00.0	100.00	-0.1988	0.0063	60.561	92.000	77.029	77.203	0.0442	0.6	4.321
07/11/15 03:15:00.0	100.00	-0.1988	0.0063	60.561	92.300	76.986	77.160	0.0434	0.6	4.321
07/11/15 03:20:00.0	100.00	-0.1988	0.0063	60.561	92.400	76.899	77.072	0.0434	0.6	4.321
07/11/15 03:25:00.0	100.00	-0.1988	0.0063	60.517	92.300	76.811	76.942	0.0434	0.6	4.321
07/11/15 03:30:00.0	100.00	-0.1988	0.0063	60.390	92.300	76.725	76.942	0.0442	0.6	4.321
07/11/15 03:35:00.0	100.00	-0.1988	0.0063	60.260	92.400	76.681	76.854	0.0434	0.6	4.321
07/11/15 03:40:00.0	100.00	-0.1988	0.0063	60.132	92.300	76.593	76.768	0.0434	0.6	4.321
07/11/15 03:45:00.0	100.00	-0.1988	0.0063	60.046	92.400	76.550	76.681	0.0434	0.6	4.321
07/11/15 03:50:00.0	100.00	-0.1988	0.0063	60.089	92.600	76.464	76.593	0.0434	0.6	4.321
07/11/15 03:55:00.0	100.00	-0.1988	0.0063	60.046	92.800	76.375	76.550	0.0434	0.6	4.321
07/11/15 04:00:00.0	100.00	-0.1988	0.0063	60.260	93.200	76.332	76.464	0.0434	0.6	4.321
07/11/15 04:05:00.0	100.00	-0.1988	0.0063	60.303	93.100	76.246	76.419	0.0434	0.6	4.321
07/11/15 04:10:00.0	100.00	-0.1988	0.0063	60.260	93.200	76.203	76.332	0.0434	0.6	4.321
07/11/15 04:15:00.0	100.00	-0.1988	0.0063	60.174	93.400	76.114	76.246	0.0434	0.6	4.321
07/11/15 04:20:00.0	100.00	-0.1988	0.0063	60.089	93.400	76.028	76.203	0.0434	0.6	4.321
07/11/15 04:25:00.0	100.00	-0.1988	0.0063	59.959	93.300	75.985	76.114	0.0434	0.6	4.321
07/11/15 04:30:00.0	100.00	-0.1988	0.0063	60.003	93.500	75.898	76.071	0.0425	0.6	4.321
07/11/15 04:35:00.0	100.00	-0.1988	0.0063	59.959	93.500	75.853	75.985	0.0425	0.6	4.321
07/11/15 04:40:00.0	100.00	-0.1988	0.0063	59.916	93.600	75.767	75.898	0.0425	0.6	4.321
07/11/15 04:45:00.0	100.00	-0.1988	0.0063	59.959	93.600	75.724	75.853	0.0425	0.6	4.321
07/11/15 04:50:00.0	100.00	-0.2039	0.0063	59.959	93.800	75.637	75.767	0.0425	0.6	4.321
07/11/15 04:55:00.0	100.00	-0.1988	0.0063	59.916	93.900	75.594	75.724	0.0425	0.6	4.333
07/11/15 05:00:00.0	100.00	-0.1988	0.0063	60.003	93.900	75.508	75.637	0.0425	0.6	4.321
07/11/15 05:05:00.0	100.00	-0.1988	0.0063	60.089	94.100	75.463	75.551	0.0425	0.6	4.321
07/11/15 05:10:00.0	100.00	-0.1988	0.0063	60.089	94.100	75.376	75.508	0.0425	0.6	4.321
07/11/15 05:15:00.0	100.00	-0.1988	0.0063	60.217	94.300	75.333	75.420	0.0425	0.6	4.321
07/11/15 05:20:00.0	100.00	-0.1988	0.0063	60.303	94.300	75.247	75.376	0.0425	0.6	4.321
07/11/15 05:25:00.0	100.00	-0.1988	0.0063	60.303	94.300	75.204	75.290	0.0425	0.6	4.321
07/11/15 05:30:00.0	100.00	-0.1988	0.0063	60.303	94.400	75.160	75.247	0.0425	0.6	4.321
07/11/15 05:35:00.0	100.00	-0.1988	0.0063	60.346	94.400	75.074	75.160	0.0425	0.6	4.321
07/11/15 05:40:00.0	100.00	-0.1988	0.0063	60.517	94.600	74.986	75.117	0.0425	0.6	4.321
07/11/15 05:45:00.0	100.00	-0.1988	0.0063	60.690	94.500	74.943	75.029	0.0425	0.6	4.321
07/11/15 05:50:00.0	100.00	-0.1988	0.0063	60.904	94.600	74.899	74.986	0.0425	0.6	4.321
07/11/15 05:55:00.0	100.00	-0.1988	0.0063	61.119	94.600	74.813	74.899	0.0425	1.9	4.321
07/11/15 06:00:00.0	100.00	-0.1988	0.0063	61.290	94.600	74.770	74.856	0.0421	3.1	4.321
07/11/15 06:05:00.0	100.00	-0.1988	0.0063	61.506	94.400	74.727	74.813	0.0421	5.6	4.321
07/11/15 06:10:00.0	100.00	-0.1988	0.0063	61.590	94.300	74.640	74.727	0.0421	8.1	4.321
07/11/15 06:15:00.0	100.00	-0.1988	0.0063	61.547	94.200	74.597	74.683	0.0421	8.1	4.321
07/11/15 06:20:00.0	100.00	-0.1988	0.0063	61.547	93.900	74.554	74.597	0.0421	9.4	4.321
07/11/15 06:25:00.0	100.00	-0.1988	0.0063	61.633	93.800	74.467	74.554	0.0421	10.6	4.321
07/11/15 06:30:00.0	100.00	-0.1988	0.0063	61.633	93.700	74.424	74.511	0.0421	15.6	4.315
07/11/15 06:35:00.0	100.00	-0.1988	0.0063	61.761	93.500	74.381	74.467	0.0421	15.6	4.321
07/11/15 06:40:00.0	100.00	-0.1988	0.0063	61.977	93.300	74.338	74.381	0.0421	18.1	4.321
07/11/15 06:45:00.0	100.00	-0.1988	0.0063	62.148	92.900	74.250	74.338	0.0421	21.9	4.315
07/11/15 06:50:00.0	100.00	-0.1988	0.0063	62.319	92.700	74.206	74.295	0.0421	23.1	4.321
07/11/15 06:55:00.0	100.00	-0.1988	0.0063	62.447	92.200	74.163	74.250	0.0421	24.4	4.321
07/11/15 07:00:00.0	100.00	-0.1988	0.0063	62.620	92.000	74.120	74.163	0.0421	53.1	4.321
07/11/15 07:05:00.0	44.71	-0.1988	0.0063	63.304	91.500	74.077	74.120	0.0421	54.4	4.321
07/11/15 07:10:00.0	4.12	-0.1988	0.0063	64.117	89.800	74.034	74.077	0.0413	49.4	4.321
07/11/15 07:15:00.0	2.94	-0.1988	0.0063	64.760	87.800	73.947	74.034	0.0413	51.9	4.321
07/11/15 07:20:00.0	2.94	-0.1988	0.0063	65.615	87.300	73.947	73.990	0.0413	51.9	4.321
07/11/15 07:25:00.0	3.53	-0.1988	0.0063	66.344	85.500	73.904	73.947	0.0413	91.9	4.327
07/11/15 07:30:00.0	4.12	-0.1988	0.0063	66.558	84.200	73.818	73.861	0.0413	229.4	4.333
07/11/15 07:35:00.0	4.12	-0.1988	0.0063	66.686	83.700	73.774	73.818	0.0413	80.6	4.333
07/11/15 07:40:00.0	3.53	-0.1988	0.0063	66.643	83.300	73.774	73.818	0.0413	58.1	4.333
07/11/15 07:45:00.0	4.12	-0.1988	0.0063	66.385	83.400	73.688	73.774	0.0413	59.4	4.333
