"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374970, SEN S/N: 10213640)","RH, % (LGR S/N: 10374970, SEN S/N: 10213640)","DewPt, °C (LGR S/N: 10374970, SEN S/N: 10213640)","Wetness, % (LGR S/N: 10374970, SEN S/N: 10314899)","Voltage, V (LGR S/N: 10374970, SEN S/N: 10348607)","Current, mA (LGR S/N: 10374970, SEN S/N: 10348607)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365542, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365548, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374970, SEN S/N: 10374522)","Solar Radiation, W/m² (LGR S/N: 10374970, SEN S/N: 10378946)","Batt, V (LGR S/N: 10374970)"
20,2014-11-21 13:55:00,23.809,45.400,11.3,1.76,-0.2039,0.0000,21.246,22.920,0.0887,530.6,4.321
21,2014-11-21 14:00:00,23.448,44.900,10.8,1.76,-0.2039,0.0000,21.366,23.088,0.0893,525.6,4.381
22,2014-11-21 14:05:00,23.376,44.300,10.6,1.76,-0.2039,0.0000,21.509,23.232,0.0887,518.1,4.369
23,2014-11-21 14:10:00,23.617,43.600,10.5,1.76,-0.2039,0.0000,21.628,23.352,0.0893,505.6,4.369
24,2014-11-21 14:15:00,24.291,42.500,10.8,1.76,-0.2039,0.0000,21.724,23.472,0.0893,499.4,4.321
25,2014-11-21 14:20:00,24.146,41.600,10.3,1.76,-0.2039,0.0000,21.843,23.593,0.0896,486.9,4.315
26,2014-11-21 14:25:00,24.339,41.100,10.3,1.76,-0.2039,0.0000,21.939,23.689,0.0893,490.6,4.393
27,2014-11-21 14:30:00,23.905,41.100,9.9,1.76,-0.2039,0.0000,22.034,23.785,0.0896,476.9,4.400
28,2014-11-21 14:35:00,24.146,41.400,10.2,1.76,-0.2039,0.0000,22.130,23.881,0.0896,478.1,4.333
29,2014-11-21 14:40:00,24.291,41.800,10.5,1.76,-0.2039,0.0000,22.226,23.954,0.0896,464.4,4.315
30,2014-11-21 14:45:00,24.315,41.400,10.4,1.76,-0.2039,0.0000,22.298,24.026,0.0896,459.4,4.363
31,2014-11-21 14:50:00,24.026,41.000,10.0,1.76,-0.2039,0.0000,22.393,24.074,0.0902,448.1,4.393
32,2014-11-21 14:55:00,23.761,41.100,9.8,1.76,-0.2039,0.0000,22.441,24.122,0.0902,438.1,4.393
33,2014-11-21 15:00:00,23.785,41.700,10.0,1.76,-0.2039,0.0000,22.537,24.171,0.0902,426.9,4.333
34,2014-11-21 15:05:00,23.424,41.200,9.5,1.76,-0.2039,0.0000,22.585,24.195,0.0902,416.9,4.315
35,2014-11-21 15:10:00,22.992,41.500,9.2,1.18,-0.2039,0.0000,22.657,24.219,0.0908,405.6,4.363
36,2014-11-21 15:15:00,23.184,41.700,9.5,1.76,-0.2039,0.0000,22.705,24.219,0.0908,395.6,4.381
37,2014-11-21 15:20:00,23.208,41.600,9.5,1.18,-0.2039,0.0000,22.729,24.219,0.0908,383.1,4.381
38,2014-11-21 15:25:00,22.753,41.200,8.9,1.76,-0.2039,0.0000,22.776,24.219,0.0914,371.9,4.333
39,2014-11-21 15:30:00,23.016,40.400,8.9,1.76,-0.2039,0.0000,22.800,24.219,0.0908,360.6,4.339
40,2014-11-21 15:35:00,23.088,40.500,9.0,1.76,-0.2039,0.0000,22.824,24.243,0.0914,349.4,4.363
41,2014-11-21 15:40:00,22.705,41.100,8.8,1.76,-0.2039,0.0000,22.848,24.243,0.0914,339.4,4.363
42,2014-11-21 15:45:00,22.058,41.700,8.5,1.18,-0.2039,0.0000,22.872,24.219,0.0914,325.6,4.363
43,2014-11-21 15:50:00,22.776,42.300,9.3,1.18,-0.2039,0.0000,22.872,24.219,0.0914,315.6,4.339
44,2014-11-21 15:55:00,23.424,41.900,9.8,1.76,-0.2039,0.0000,22.872,24.195,0.0914,300.6,4.351
45,2014-11-21 16:00:00,22.896,42.000,9.3,1.76,-0.2039,0.0000,22.872,24.171,0.0914,288.1,4.351
46,2014-11-21 16:05:00,22.705,42.600,9.4,1.76,-0.2039,0.0000,22.872,24.171,0.0914,273.1,4.351
47,2014-11-21 16:10:00,22.369,42.300,9.0,1.76,-0.2039,0.0000,22.872,24.122,0.0920,260.6,4.345
48,2014-11-21 16:15:00,21.939,42.200,8.5,1.18,-0.2039,0.0000,22.872,24.098,0.0914,245.6,4.339
49,2014-11-21 16:20:00,21.772,42.200,8.4,1.18,-0.2039,0.0000,22.848,24.050,0.0914,233.1,4.351
50,2014-11-21 16:25:00,21.891,42.400,8.6,1.18,-0.2039,0.0000,22.824,23.954,0.0920,219.4,4.333
51,2014-11-21 16:30:00,21.915,43.500,9.0,1.18,-0.2039,0.0000,22.800,23.857,0.0920,206.9,4.327
52,2014-11-21 16:35:00,21.819,43.600,8.9,1.18,-0.2039,0.0000,22.753,23.761,0.0920,190.6,4.321
53,2014-11-21 16:40:00,21.533,43.100,8.5,1.18,-0.2039,0.0000,22.705,23.617,0.0920,176.9,4.321
54,2014-11-21 16:45:00,21.294,43.500,8.4,1.18,-0.2039,0.0000,22.681,23.497,0.0920,163.1,4.309
55,2014-11-21 16:50:00,20.960,44.000,8.3,1.18,-0.2039,0.0000,22.609,23.352,0.0914,140.6,4.303
56,2014-11-21 16:55:00,20.746,43.700,8.0,1.18,-0.2039,0.0000,22.537,23.208,0.0914,138.1,4.303
57,2014-11-21 17:00:00,20.674,44.400,8.1,1.18,-0.2039,0.0000,22.489,23.064,0.0914,120.6,4.297
58,2014-11-21 17:05:00,20.555,44.300,8.0,1.18,-0.2039,0.0000,22.393,22.920,0.0914,60.6,4.291
59,2014-11-21 17:10:00,20.269,44.300,7.7,1.18,-0.2039,0.0000,22.345,22.776,0.0914,51.9,4.291
60,2014-11-21 17:15:00,20.126,44.100,7.5,1.18,-0.2039,0.0000,22.250,22.633,0.0908,31.9,4.291
61,2014-11-21 17:20:00,19.770,44.800,7.4,1.18,-0.2039,0.0000,22.178,22.489,0.0914,36.9,4.291
62,2014-11-21 17:25:00,19.698,45.700,7.7,0.59,-0.2039,0.0000,22.106,22.345,0.0914,24.4,4.285
63,2014-11-21 17:30:00,19.270,45.200,7.1,0.59,-0.2039,0.0000,22.011,22.202,0.0914,23.1,4.285
64,2014-11-21 17:35:00,19.008,45.800,7.1,0.59,-0.2039,0.0000,21.915,22.058,0.0908,13.1,4.285
65,2014-11-21 17:40:00,18.747,45.700,6.8,0.59,-0.2039,0.0000,21.843,21.939,0.0908,6.9,4.285
66,2014-11-21 17:45:00,18.343,46.600,6.7,0.59,-0.2039,0.0000,21.748,21.819,0.0908,3.1,4.285
67,2014-11-21 17:50:00,18.081,47.200,6.7,0.59,-0.2039,0.0000,21.652,21.676,0.0902,1.9,4.279
68,2014-11-21 17:55:00,18.010,47.500,6.7,0.59,-0.2039,0.0000,21.581,21.557,0.0902,0.6,4.303
69,2014-11-21 18:00:00,17.915,47.900,6.7,0.59,-0.2039,0.0000,21.485,21.413,0.0902,0.6,4.279
70,2014-11-21 18:05:00,17.653,48.600,6.7,0.59,-0.2039,0.0000,21.413,21.294,0.0902,0.6,4.273
71,2014-11-21 18:10:00,17.296,49.300,6.6,0.59,-0.2039,0.0000,21.318,21.175,0.0902,0.6,4.273
72,2014-11-21 18:15:00,17.225,50.000,6.7,0.59,-0.2039,0.0000,21.223,21.056,0.0902,0.6,4.273
73,2014-11-21 18:20:00,17.320,50.000,6.8,0.59,-0.2039,0.0000,21.151,20.936,0.0902,0.6,4.273
74,2014-11-21 18:25:00,17.272,50.000,6.8,0.59,-0.2039,0.0000,21.056,20.817,0.0896,0.6,4.273
75,2014-11-21 18:30:00,17.011,50.300,6.6,0.59,-0.2039,0.0000,20.984,20.698,0.0896,0.6,4.273
76,2014-11-21 18:35:00,17.011,50.700,6.7,0.59,-0.2039,0.0000,20.889,20.579,0.0896,0.6,4.267
77,2014-11-21 18:40:00,17.058,50.700,6.8,0.59,-0.2039,0.0000,20.817,20.484,0.0896,0.6,4.267
78,2014-11-21 18:45:00,16.963,50.800,6.7,0.59,-0.2039,0.0000,20.722,20.388,0.0896,0.6,4.267
79,2014-11-21 18:50:00,16.749,51.100,6.6,0.59,-0.2039,0.0000,20.650,20.269,0.0896,0.6,4.267
80,2014-11-21 18:55:00,16.630,51.500,6.6,0.59,-0.2039,0.0000,20.579,20.174,0.0893,0.6,4.267
81,2014-11-21 19:00:00,16.677,51.800,6.7,0.59,-0.2039,0.0000,20.484,20.079,0.0896,0.6,4.267
82,2014-11-21 19:05:00,16.606,52.100,6.8,0.59,-0.2039,0.0000,20.412,19.984,0.0893,0.6,4.267
83,2014-11-21 19:10:00,16.534,52.500,6.8,0.59,-0.2039,0.0000,20.341,19.888,0.0893,0.6,4.267
84,2014-11-21 19:15:00,16.487,52.900,6.9,0.59,-0.2039,0.0000,20.269,19.793,0.0893,0.6,4.267
85,2014-11-21 19:20:00,16.511,53.100,6.9,0.59,-0.2039,0.0000,20.198,19.698,0.0893,0.6,4.267
86,2014-11-21 19:25:00,16.630,53.300,7.1,0.59,-0.2039,0.0000,20.126,19.627,0.0887,0.6,4.267
87,2014-11-21 19:30:00,16.534,53.400,7.0,0.59,-0.2039,0.0000,20.055,19.532,0.0887,0.6,4.267
88,2014-11-21 19:35:00,16.392,53.500,6.9,0.59,-0.2039,0.0000,19.984,19.460,0.0893,0.6,4.267
89,2014-11-21 19:40:00,16.296,54.100,7.0,0.59,-0.2039,0.0000,19.912,19.365,0.0887,0.6,4.261
90,2014-11-21 19:45:00,16.368,54.600,7.2,0.59,-0.2039,0.0000,19.841,19.294,0.0893,0.6,4.261
91,2014-11-21 19:50:00,16.392,54.500,7.2,0.59,-0.2039,0.0000,19.793,19.222,0.0887,0.6,4.261
92,2014-11-21 19:55:00,16.368,54.300,7.1,0.59,-0.2039,0.0000,19.722,19.151,0.0887,0.6,4.261
93,2014-11-21 20:00:00,16.392,54.400,7.2,0.59,-0.2039,0.0000,19.651,19.080,0.0887,0.6,4.261
94,2014-11-21 20:05:00,16.153,55.000,7.1,0.59,-0.2039,0.0000,19.603,19.008,0.0887,0.6,4.291
95,2014-11-21 20:10:00,16.058,56.000,7.3,0.59,-0.2039,0.0000,19.555,18.961,0.0887,0.6,4.261
96,2014-11-21 20:15:00,16.225,56.100,7.5,0.59,-0.2039,0.0000,19.484,18.889,0.0881,0.6,4.261
97,2014-11-21 20:20:00,15.438,56.700,6.9,0.59,-0.2039,0.0000,19.436,18.866,0.0881,0.6,4.255
98,2014-11-21 20:25:00,15.652,57.800,7.4,0.59,-0.2039,0.0000,19.389,18.794,0.0881,0.6,4.255
99,2014-11-21 20:30:00,15.485,57.200,7.1,0.59,-0.2039,0.0000,19.341,18.747,0.0881,0.6,4.255
100,2014-11-21 20:35:00,15.175,58.800,7.2,0.59,-0.2039,0.0000,19.294,18.675,0.0875,0.6,4.255
101,2014-11-21 20:40:00,15.724,57.700,7.4,0.59,-0.2039,0.0000,19.246,18.628,0.0881,0.6,4.255
102,2014-11-21 20:45:00,15.414,57.100,7.0,0.59,-0.2039,0.0000,19.199,18.580,0.0875,0.6,4.255
103,2014-11-21 20:50:00,14.577,59.500,6.8,0.59,-0.2039,0.0000,19.151,18.509,0.0881,0.6,4.255
104,2014-11-21 20:55:00,14.337,59.900,6.7,0.59,-0.2039,0.0000,19.103,18.461,0.0875,0.6,4.255
105,2014-11-21 21:00:00,13.978,62.000,6.8,0.59,-0.2039,0.0000,19.056,18.414,0.0875,0.6,4.255
106,2014-11-21 21:05:00,14.266,62.400,7.2,0.59,-0.2039,0.0000,19.008,18.343,0.0875,0.6,4.255
107,2014-11-21 21:10:00,13.834,63.300,7.0,0.59,-0.2039,0.0000,18.961,18.295,0.0875,0.6,4.255
108,2014-11-21 21:15:00,13.594,63.400,6.8,1.18,-0.2039,0.0000,18.913,18.247,0.0875,0.6,4.255
109,2014-11-21 21:20:00,13.738,64.300,7.1,1.18,-0.2039,0.0000,18.866,18.176,0.0875,0.6,4.255
110,2014-11-21 21:25:00,13.810,64.500,7.2,1.18,-0.2039,0.0000,18.818,18.129,0.0875,0.6,4.249
111,2014-11-21 21:30:00,13.786,64.500,7.2,1.18,-0.2039,0.0000,18.771,18.081,0.0869,0.6,4.249
112,2014-11-21 21:35:00,14.098,63.500,7.3,1.18,-0.2039,0.0000,18.747,18.033,0.0869,0.6,4.249
113,2014-11-21 21:40:00,13.666,63.800,6.9,1.18,-0.2039,0.0000,18.699,17.962,0.0875,0.6,4.249
114,2014-11-21 21:45:00,13.546,65.100,7.1,1.18,-0.2039,0.0000,18.652,17.915,0.0869,0.6,4.249
115,2014-11-21 21:50:00,14.026,64.400,7.4,1.18,-0.2039,0.0000,18.604,17.867,0.0869,0.6,4.249
116,2014-11-21 21:55:00,13.978,62.700,7.0,1.18,-0.2039,0.0000,18.580,17.819,0.0869,0.6,4.249
117,2014-11-21 22:00:00,13.305,65.500,7.0,1.18,-0.2039,0.0000,18.533,17.772,0.0869,0.6,4.249
118,2014-11-21 22:05:00,13.016,66.000,6.8,1.18,-0.2039,0.0000,18.485,17.748,0.0863,0.6,4.249
119,2014-11-21 22:10:00,12.992,67.200,7.1,1.18,-0.2039,0.0000,18.438,17.701,0.0869,0.6,4.249
120,2014-11-21 22:15:00,13.185,67.400,7.3,1.18,-0.2039,0.0000,18.414,17.653,0.0869,0.6,4.249
121,2014-11-21 22:20:00,14.074,64.500,7.5,1.18,-0.2039,0.0000,18.366,17.605,0.0863,0.6,4.249
122,2014-11-21 22:25:00,13.858,64.600,7.3,1.18,-0.2039,0.0000,18.343,17.558,0.0863,0.6,4.249
123,2014-11-21 22:30:00,14.074,62.900,7.1,1.18,-0.2039,0.0000,18.295,17.510,0.0863,0.6,4.249
124,2014-11-21 22:35:00,13.666,63.700,6.9,1.18,-0.2039,0.0000,18.247,17.463,0.0863,0.6,4.249
125,2014-11-21 22:40:00,13.738,63.600,7.0,1.18,-0.2039,0.0000,18.200,17.415,0.0863,0.6,4.249
126,2014-11-21 22:45:00,13.786,63.800,7.1,1.18,-0.2039,0.0000,18.176,17.391,0.0863,0.6,4.249
127,2014-11-21 22:50:00,13.642,64.400,7.1,1.18,-0.2039,0.0000,18.129,17.344,0.0863,0.6,4.249
128,2014-11-21 22:55:00,13.594,64.800,7.1,1.18,-0.2039,0.0000,18.105,17.296,0.0863,0.6,4.249
129,2014-11-21 23:00:00,13.497,65.300,7.1,1.18,-0.2039,0.0000,18.057,17.249,0.0863,0.6,4.249
130,2014-11-21 23:05:00,13.642,65.000,7.2,1.18,-0.2039,0.0000,18.033,17.225,0.0863,0.6,4.249
131,2014-11-21 23:10:00,13.762,64.700,7.2,1.18,-0.2039,0.0000,17.986,17.177,0.0857,0.6,4.267
132,2014-11-21 23:15:00,13.233,64.600,6.7,1.18,-0.2039,0.0000,17.962,17.130,0.0857,0.6,4.267
133,2014-11-21 23:20:00,12.775,66.200,6.6,1.18,-0.2039,0.0000,17.915,17.106,0.0857,0.6,4.249
134,2014-11-21 23:25:00,12.606,66.700,6.6,1.18,-0.2039,0.0000,17.891,17.058,0.0857,0.6,4.249
135,2014-11-21 23:30:00,12.219,68.900,6.7,1.18,-0.2039,0.0000,17.867,17.034,0.0857,0.6,4.249
136,2014-11-21 23:35:00,12.025,69.400,6.6,1.18,-0.2039,0.0000,17.819,16.987,0.0857,0.6,4.249
137,2014-11-21 23:40:00,12.001,69.300,6.6,1.18,-0.2039,0.0000,17.796,16.963,0.0857,0.6,4.249
138,2014-11-21 23:45:00,12.461,69.100,7.0,1.18,-0.2039,0.0000,17.748,16.915,0.0850,0.6,4.249
139,2014-11-21 23:50:00,13.449,66.500,7.3,1.18,-0.2039,0.0000,17.724,16.868,0.0857,0.6,4.249
140,2014-11-21 23:55:00,12.896,66.400,6.8,1.18,-0.2039,0.0000,17.701,16.844,0.0857,0.6,4.249
141,2014-11-22 00:00:00,12.968,67.400,7.1,1.18,-0.2039,0.0000,17.653,16.820,0.0850,0.6,4.243
142,2014-11-22 00:05:00,13.906,66.100,7.7,1.18,-0.2039,0.0000,17.629,16.773,0.0850,0.6,4.243
143,2014-11-22 00:10:00,14.074,65.200,7.7,1.18,-0.2039,0.0000,17.605,16.749,0.0850,0.6,4.249
144,2014-11-22 00:15:00,14.074,65.200,7.7,1.18,-0.2039,0.0000,17.558,16.725,0.0850,0.6,4.243
145,2014-11-22 00:20:00,14.050,65.300,7.7,1.18,-0.2039,0.0000,17.534,16.677,0.0850,0.6,4.237
146,2014-11-22 00:25:00,13.858,65.200,7.4,1.18,-0.2039,0.0000,17.510,16.654,0.0850,0.6,4.237
147,2014-11-22 00:30:00,12.292,67.000,6.4,1.76,-0.2039,0.0000,17.486,16.630,0.0850,0.6,4.237
148,2014-11-22 00:35:00,11.734,70.000,6.5,1.76,-0.2039,0.0000,17.463,16.606,0.0850,0.6,4.237
149,2014-11-22 00:40:00,11.710,70.800,6.6,1.76,-0.2039,0.0000,17.439,16.582,0.0844,0.6,4.237
150,2014-11-22 00:45:00,12.195,71.100,7.1,1.76,-0.2039,0.0000,17.415,16.558,0.0844,0.6,4.237
151,2014-11-22 00:50:00,11.880,70.600,6.7,2.35,-0.2039,0.0000,17.391,16.534,0.0850,0.6,4.237
152,2014-11-22 00:55:00,12.316,72.100,7.4,1.76,-0.2039,0.0000,17.344,16.511,0.0844,0.6,4.237
153,2014-11-22 01:00:00,12.122,71.800,7.2,3.53,-0.2039,0.0000,17.344,16.487,0.0844,0.6,4.237
154,2014-11-22 01:05:00,11.904,72.000,7.0,3.53,-0.2039,0.0000,17.296,16.439,0.0844,0.6,4.237
155,2014-11-22 01:10:00,12.050,72.900,7.4,2.35,-0.2039,0.0000,17.272,16.415,0.0844,0.6,4.237
156,2014-11-22 01:15:00,12.340,73.000,7.7,2.35,-0.2039,0.0000,17.249,16.392,0.0844,0.6,4.237
157,2014-11-22 01:20:00,11.540,72.800,6.8,7.06,-0.2039,0.0000,17.225,16.368,0.0844,0.6,4.237
158,2014-11-22 01:25:00,11.224,73.800,6.7,8.82,-0.2039,0.0000,17.201,16.344,0.0844,0.6,4.237
159,2014-11-22 01:30:00,11.346,74.500,7.0,5.88,-0.2039,0.0000,17.177,16.296,0.0844,0.6,4.237
160,2014-11-22 01:35:00,11.977,74.300,7.6,2.35,-0.2039,0.0000,17.153,16.272,0.0844,0.6,4.237
161,2014-11-22 01:40:00,13.209,70.500,8.0,1.76,-0.2039,0.0000,17.130,16.249,0.0844,0.6,4.237
162,2014-11-22 01:45:00,13.401,68.300,7.7,1.76,-0.2039,0.0000,17.106,16.201,0.0844,0.6,4.237
163,2014-11-22 01:50:00,12.461,68.800,6.9,2.35,-0.2039,0.0000,17.058,16.201,0.0844,0.6,4.231
164,2014-11-22 01:55:00,11.783,70.000,6.5,3.53,-0.2039,0.0000,17.058,16.177,0.0841,0.6,4.237
165,2014-11-22 02:00:00,11.394,71.700,6.5,5.29,-0.2039,0.0000,17.034,16.153,0.0841,0.6,4.237
166,2014-11-22 02:05:00,11.637,73.200,7.0,3.53,-0.2039,0.0000,17.011,16.129,0.0841,0.6,4.231
167,2014-11-22 02:10:00,11.832,73.600,7.3,2.94,-0.2039,0.0000,16.987,16.106,0.0841,0.6,4.231
168,2014-11-22 02:15:00,12.485,72.800,7.8,2.35,-0.2039,0.0000,16.963,16.082,0.0841,0.6,4.231
169,2014-11-22 02:20:00,12.147,71.500,7.2,4.71,-0.2039,0.0000,16.939,16.058,0.0841,0.6,4.231
170,2014-11-22 02:25:00,11.783,73.100,7.1,2.94,-0.2039,0.0000,16.915,16.034,0.0841,0.6,4.231
171,2014-11-22 02:30:00,12.534,71.800,7.6,2.35,-0.2039,0.0000,16.892,16.010,0.0841,0.6,4.231
172,2014-11-22 02:35:00,11.783,70.900,6.7,7.06,-0.2039,0.0000,16.868,15.986,0.0841,0.6,4.231
173,2014-11-22 02:40:00,11.127,73.000,6.5,9.41,-0.2039,0.0000,16.844,15.963,0.0841,0.6,4.224
174,2014-11-22 02:45:00,12.171,73.300,7.5,2.35,-0.2039,0.0000,16.820,15.939,0.0835,0.6,4.224
175,2014-11-22 02:50:00,11.759,71.300,6.7,4.12,-0.2039,0.0000,16.796,15.915,0.0841,0.6,4.224
176,2014-11-22 02:55:00,11.662,72.900,7.0,2.35,-0.2039,0.0000,16.773,15.891,0.0841,0.6,4.224
177,2014-11-22 03:00:00,11.734,71.400,6.7,2.94,-0.2039,0.0000,16.773,15.867,0.0841,0.6,4.243
178,2014-11-22 03:05:00,12.703,70.200,7.4,1.76,-0.2039,0.0000,16.725,15.819,0.0841,0.6,4.224
179,2014-11-22 03:10:00,13.233,67.700,7.4,1.76,-0.2039,0.0000,16.725,15.819,0.0841,0.6,4.224
180,2014-11-22 03:15:00,13.401,66.300,7.3,1.76,-0.2039,0.0000,16.677,15.772,0.0841,0.6,4.224
181,2014-11-22 03:20:00,12.727,66.300,6.6,2.35,-0.2039,0.0000,16.677,15.772,0.0841,0.6,4.224
182,2014-11-22 03:25:00,11.880,68.100,6.2,2.94,-0.2039,0.0000,16.654,15.748,0.0841,0.6,4.224
183,2014-11-22 03:30:00,11.710,69.600,6.3,2.35,-0.2039,0.0000,16.630,15.724,0.0835,0.6,4.224
184,2014-11-22 03:35:00,11.346,70.200,6.1,4.12,-0.2039,0.0000,16.606,15.700,0.0835,0.6,4.224
185,2014-11-22 03:40:00,11.734,71.700,6.8,1.76,-0.2039,0.0000,16.582,15.676,0.0835,0.6,4.224
186,2014-11-22 03:45:00,13.401,67.200,7.5,1.76,-0.2039,0.0000,16.582,15.652,0.0835,0.6,4.224
187,2014-11-22 03:50:00,13.618,64.400,7.0,1.76,-0.2039,0.0000,16.534,15.629,0.0835,0.6,4.224
188,2014-11-22 03:55:00,13.281,64.400,6.7,1.76,-0.2039,0.0000,16.534,15.605,0.0835,0.6,4.224
189,2014-11-22 04:00:00,13.233,65.000,6.8,1.76,-0.2039,0.0000,16.511,15.581,0.0835,0.6,4.224
190,2014-11-22 04:05:00,13.209,64.500,6.7,1.76,-0.2039,0.0000,16.487,15.557,0.0835,0.6,4.224
191,2014-11-22 04:10:00,12.050,65.000,5.7,2.35,-0.2039,0.0000,16.463,15.557,0.0829,0.6,4.224
192,2014-11-22 04:15:00,10.761,67.800,5.1,10.59,-0.2039,0.0000,16.439,15.533,0.0835,0.6,4.224
193,2014-11-22 04:20:00,10.834,71.200,5.8,2.35,-0.2039,0.0000,16.439,15.533,0.0835,0.6,4.224
194,2014-11-22 04:25:00,12.316,68.800,6.8,1.76,-0.2039,0.0000,16.415,15.485,0.0835,0.6,4.224
195,2014-11-22 04:30:00,11.248,67.900,5.5,3.53,-0.2039,0.0000,16.392,15.485,0.0835,0.6,4.224
196,2014-11-22 04:35:00,10.026,71.700,5.2,7.65,-0.2039,0.0000,16.392,15.461,0.0829,0.6,4.224
197,2014-11-22 04:40:00,9.928,74.300,5.6,4.12,-0.2039,0.0000,16.368,15.438,0.0829,0.6,4.224
198,2014-11-22 04:45:00,10.100,73.600,5.6,3.53,-0.2039,0.0000,16.344,15.414,0.0829,0.6,4.224
199,2014-11-22 04:50:00,10.075,73.900,5.6,5.29,-0.2039,0.0000,16.320,15.390,0.0829,0.6,4.224
200,2014-11-22 04:55:00,11.175,73.300,6.6,2.35,-0.2039,0.0000,16.296,15.366,0.0829,0.6,4.224
201,2014-11-22 05:00:00,11.200,72.100,6.4,2.35,-0.2039,0.0000,16.272,15.342,0.0829,0.6,4.224
202,2014-11-22 05:05:00,10.932,71.400,6.0,2.35,-0.2039,0.0000,16.249,15.318,0.0829,0.6,4.218
203,2014-11-22 05:10:00,11.078,71.800,6.2,2.35,-0.2039,0.0000,16.249,15.294,0.0829,0.6,4.218
204,2014-11-22 05:15:00,10.980,71.200,6.0,2.35,-0.2039,0.0000,16.225,15.270,0.0829,0.6,4.218
205,2014-11-22 05:20:00,11.394,71.900,6.5,2.35,-0.2039,0.0000,16.201,15.247,0.0829,0.6,4.218
206,2014-11-22 05:25:00,11.977,69.700,6.6,1.76,-0.2039,0.0000,16.177,15.223,0.0829,0.6,4.218
207,2014-11-22 05:30:00,11.589,69.400,6.2,1.76,-0.2039,0.0000,16.153,15.199,0.0829,0.6,4.218
208,2014-11-22 05:35:00,11.346,69.200,5.9,2.35,-0.2039,0.0000,16.129,15.175,0.0829,0.6,4.218
209,2014-11-22 05:40:00,10.296,70.800,5.2,4.12,-0.2039,0.0000,16.129,15.151,0.0822,0.6,4.212
