"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10374969, SEN S/N: 10348614)","Current, mA (LGR S/N: 10374969, SEN S/N: 10348614)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10359311)","RH, % (LGR S/N: 10374969, SEN S/N: 10359311)","DewPt, °C (LGR S/N: 10374969, SEN S/N: 10359311)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365545, LBL: 5 cm)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365591, LBL: 1 cm)","Water Content, m³/m³ (LGR S/N: 10374969, SEN S/N: 10374509)","Wetness, % (LGR S/N: 10374969, SEN S/N: 10374907)","Solar Radiation, W/m² (LGR S/N: 10374969, SEN S/N: 10375654)","Batt, V (LGR S/N: 10374969)"
52,2014-05-30 15:25:00,-0.1988,0.0000,30.900,36.600,14.4,51.631,51.207,0.0137,1.76,861.9,4.333
53,2014-05-30 15:30:00,-0.1988,0.0000,30.444,34.100,12.9,51.525,50.821,0.0137,1.76,849.4,4.327
54,2014-05-30 15:35:00,-0.1988,0.0000,30.849,35.900,14.0,51.560,50.717,0.0137,1.76,834.4,4.363
55,2014-05-30 15:40:00,-0.1988,0.0000,30.672,35.500,13.7,51.667,50.786,0.0137,1.76,825.6,4.333
56,2014-05-30 15:45:00,-0.1988,0.0000,30.900,36.200,14.2,51.738,50.821,0.0137,1.76,806.9,4.339
57,2014-05-30 15:50:00,-0.1988,0.0000,30.343,35.400,13.4,51.845,50.821,0.0137,1.76,799.4,4.327
58,2014-05-30 15:55:00,-0.1988,0.0000,29.665,35.200,12.7,51.880,50.786,0.0137,1.18,783.1,4.327
59,2014-05-30 16:00:00,-0.1988,0.0000,29.890,35.900,13.2,51.880,50.717,0.0137,1.18,766.9,4.333
60,2014-05-30 16:05:00,-0.1988,0.0000,29.840,34.500,12.5,51.880,50.647,0.0127,1.18,754.4,4.333
61,2014-05-30 16:10:00,-0.1988,0.0000,30.041,34.200,12.6,51.809,50.543,0.0122,1.18,746.9,4.327
62,2014-05-30 16:15:00,-0.1988,0.0000,29.490,35.700,12.7,51.525,50.300,0.0122,1.18,734.4,4.327
63,2014-05-30 16:20:00,-0.1988,0.0000,29.565,34.900,12.5,51.172,50.025,0.0122,1.18,713.1,4.333
64,2014-05-30 16:25:00,-0.1988,0.0000,30.016,35.400,13.1,51.031,49.991,0.0122,1.18,695.6,4.327
65,2014-05-30 16:30:00,-0.1988,0.0000,29.389,34.800,12.3,50.961,49.956,0.0112,1.18,678.1,4.327
66,2014-05-30 16:35:00,-0.1988,0.0000,29.040,36.000,12.5,50.926,49.922,0.0112,1.18,660.6,4.321
67,2014-05-30 16:40:00,-0.1988,0.0000,29.365,35.700,12.6,50.891,49.922,0.0112,1.18,645.6,4.333
68,2014-05-30 16:45:00,-0.1988,0.0000,29.515,34.200,12.1,50.856,49.922,0.0107,1.18,165.6,4.327
69,2014-05-30 16:50:00,-0.1988,0.0000,29.165,35.300,12.3,50.717,49.819,0.0107,1.18,51.9,4.327
70,2014-05-30 16:55:00,-0.1988,0.0000,29.340,35.100,12.3,50.543,49.717,0.0107,1.18,50.6,4.321
71,2014-05-30 17:00:00,-0.1988,0.0000,29.140,33.800,11.6,50.404,49.615,0.0097,0.59,49.4,4.339
72,2014-05-30 17:05:00,-0.1988,0.0000,29.065,32.900,11.1,50.059,49.242,0.0087,0.59,48.1,4.333
73,2014-05-30 17:10:00,-0.1988,0.0000,28.692,32.900,10.8,49.275,48.371,0.0087,0.59,46.9,4.327
74,2014-05-30 17:15:00,-0.1988,0.0000,28.593,33.100,10.8,48.205,47.320,0.0081,0.59,46.9,4.327
75,2014-05-30 17:20:00,-0.1988,0.0000,28.369,34.000,11.0,47.125,46.321,0.0071,0.59,45.6,4.333
76,2014-05-30 17:25:00,-0.1988,0.0000,28.122,34.400,11.0,46.099,45.405,0.0071,0.59,45.6,4.339
77,2014-05-30 17:30:00,-0.1988,0.0000,27.333,34.500,10.3,45.123,44.534,0.0071,0.59,44.4,4.333
78,2014-05-30 17:35:00,-0.2039,0.0000,27.038,35.400,10.5,44.226,43.738,0.0066,0.00,43.1,4.333
79,2014-05-30 17:40:00,-0.1988,0.0000,26.720,36.700,10.7,43.404,42.983,0.0056,0.00,43.1,4.333
80,2014-05-30 17:45:00,-0.2039,0.0000,26.304,36.800,10.4,42.654,42.297,0.0056,0.00,41.9,4.333
81,2014-05-30 17:50:00,-0.2039,0.0000,26.256,37.500,10.6,41.942,41.648,0.0050,0.00,41.9,4.363
82,2014-05-30 17:55:00,-0.2039,0.0000,26.256,37.300,10.5,41.268,41.036,0.0040,0.00,40.6,4.333
83,2014-05-30 18:00:00,-0.2039,0.0000,26.182,37.700,10.6,40.660,40.458,0.0040,0.00,39.4,4.333
84,2014-05-30 18:05:00,-0.2039,0.0000,26.061,37.400,10.4,40.085,39.914,0.0029,0.00,39.4,4.339
85,2014-05-30 18:10:00,-0.2039,0.0000,26.061,37.800,10.6,39.516,39.403,0.0024,0.00,38.1,4.339
86,2014-05-30 18:15:00,-0.2039,0.0000,25.963,39.000,11.0,39.008,38.924,0.0024,0.00,36.9,4.339
87,2014-05-30 18:20:00,-0.2039,0.0000,25.720,40.100,11.2,38.532,38.449,0.0013,0.00,35.6,4.333
88,2014-05-30 18:25:00,-0.2039,0.0000,25.525,40.300,11.1,38.060,38.032,0.0008,0.00,35.6,4.333
89,2014-05-30 18:30:00,-0.2039,0.0000,25.307,41.000,11.1,37.618,37.590,0.0008,0.00,34.4,4.333
90,2014-05-30 18:35:00,-0.1988,0.0000,25.113,41.500,11.1,37.178,37.206,-0.0003,0.00,31.9,4.333
91,2014-05-30 18:40:00,-0.2039,0.0000,24.968,42.100,11.2,36.769,36.796,-0.0003,0.00,30.6,4.333
92,2014-05-30 18:45:00,-0.2039,0.0000,24.629,43.100,11.3,36.362,36.417,-0.0008,0.00,28.1,4.333
93,2014-05-30 18:50:00,-0.2039,0.0000,24.388,43.500,11.2,35.958,36.039,-0.0008,0.00,26.9,4.333
94,2014-05-30 18:55:00,-0.2039,0.0000,24.195,44.000,11.2,35.582,35.662,-0.0008,0.00,25.6,4.333
95,2014-05-30 19:00:00,-0.2039,0.0000,23.857,44.800,11.2,35.208,35.315,-0.0019,0.00,23.1,4.333
96,2014-05-30 19:05:00,-0.2039,0.0000,23.689,45.400,11.2,34.863,34.969,-0.0019,0.00,21.9,4.333
97,2014-05-30 19:10:00,-0.2039,0.0000,23.424,46.300,11.3,34.492,34.624,-0.0025,0.00,20.6,4.333
98,2014-05-30 19:15:00,-0.2039,0.0000,23.232,47.400,11.4,34.176,34.308,-0.0025,0.00,19.4,4.333
99,2014-05-30 19:20:00,-0.2039,0.0000,23.040,47.800,11.4,33.835,33.992,-0.0036,0.00,16.9,4.333
100,2014-05-30 19:25:00,-0.2039,0.0000,22.824,49.100,11.6,33.548,33.704,-0.0036,0.00,15.6,4.333
101,2014-05-30 19:30:00,-0.2039,0.0000,22.465,50.400,11.7,33.235,33.391,-0.0047,0.00,13.1,4.327
102,2014-05-30 19:35:00,-0.2039,0.0000,22.202,51.500,11.8,32.924,33.079,-0.0047,0.00,10.6,4.327
103,2014-05-30 19:40:00,-0.2039,0.0000,21.963,52.000,11.7,32.613,32.794,-0.0052,0.00,8.1,4.333
104,2014-05-30 19:45:00,-0.2039,0.0000,21.700,53.000,11.7,32.330,32.536,-0.0063,0.00,6.9,4.351
105,2014-05-30 19:50:00,-0.2039,0.0000,21.652,54.000,12.0,32.047,32.253,-0.0063,0.00,4.4,4.327
106,2014-05-30 19:55:00,-0.2039,0.0000,21.413,55.100,12.0,31.791,31.996,-0.0063,0.00,3.1,4.333
107,2014-05-30 20:00:00,-0.2039,0.0000,21.294,55.300,12.0,31.510,31.740,-0.0069,0.00,1.9,4.327
108,2014-05-30 20:05:00,-0.2039,0.0000,20.960,56.900,12.1,31.255,31.484,-0.0063,0.00,0.6,4.327
109,2014-05-30 20:10:00,-0.2039,0.0000,20.722,57.300,12.0,31.001,31.230,-0.0069,0.00,0.6,4.327
110,2014-05-30 20:15:00,-0.2039,0.0000,20.603,58.000,12.1,30.748,30.976,-0.0080,0.00,0.6,4.327
111,2014-05-30 20:20:00,-0.2039,0.0000,20.531,58.400,12.1,30.520,30.748,-0.0069,0.00,0.6,4.327
112,2014-05-30 20:25:00,-0.2039,0.0000,20.412,59.000,12.1,30.268,30.520,-0.0080,0.00,0.6,4.327
113,2014-05-30 20:30:00,-0.2039,0.0000,20.317,59.400,12.2,30.041,30.268,-0.0086,0.00,0.6,4.327
114,2014-05-30 20:35:00,-0.2039,0.0000,20.293,60.200,12.3,29.815,30.066,-0.0080,0.00,0.6,4.327
115,2014-05-30 20:40:00,-0.2039,0.0000,20.103,60.600,12.3,29.615,29.840,-0.0086,0.00,0.6,4.327
116,2014-05-30 20:45:00,-0.2039,0.0000,19.888,61.000,12.2,29.389,29.640,-0.0097,0.00,0.6,4.327
117,2014-05-30 20:50:00,-0.2039,0.0000,19.698,61.500,12.1,29.190,29.439,-0.0097,0.00,0.6,4.327
118,2014-05-30 20:55:00,-0.2039,0.0000,19.579,62.600,12.3,28.990,29.240,-0.0097,0.00,0.6,4.327
119,2014-05-30 21:00:00,-0.2039,0.0000,19.532,63.000,12.3,28.766,29.040,-0.0097,0.00,0.6,4.327
120,2014-05-30 21:05:00,-0.2039,0.0000,19.460,63.300,12.3,28.593,28.841,-0.0097,0.00,0.6,4.327
121,2014-05-30 21:10:00,-0.2039,0.0000,19.365,63.500,12.3,28.394,28.667,-0.0103,0.00,0.6,4.321
122,2014-05-30 21:15:00,-0.2039,0.0000,19.294,64.200,12.4,28.221,28.468,-0.0097,0.00,0.6,4.321
123,2014-05-30 21:20:00,-0.2039,0.0000,19.127,64.200,12.2,28.023,28.295,-0.0103,0.00,0.6,4.321
124,2014-05-30 21:25:00,-0.2039,0.0000,19.080,64.500,12.2,27.850,28.122,-0.0103,0.00,0.6,4.321
125,2014-05-30 21:30:00,-0.2039,0.0000,18.961,65.100,12.3,27.677,27.949,-0.0115,0.00,0.6,4.327
126,2014-05-30 21:35:00,-0.2039,0.0000,18.842,66.000,12.4,27.505,27.801,-0.0103,0.00,0.6,4.442
127,2014-05-30 21:40:00,-0.2039,0.0000,18.699,66.500,12.4,27.358,27.628,-0.0103,0.00,0.6,4.321
128,2014-05-30 21:45:00,-0.2039,0.0000,18.557,67.600,12.5,27.186,27.481,-0.0115,0.00,0.6,4.321
129,2014-05-30 21:50:00,-0.2039,0.0000,18.580,68.100,12.6,27.038,27.333,-0.0115,0.00,0.6,4.321
130,2014-05-30 21:55:00,-0.2039,0.0000,18.652,67.600,12.6,26.891,27.161,-0.0120,0.00,0.6,4.321
131,2014-05-30 22:00:00,-0.2039,0.0000,18.438,68.000,12.4,26.744,27.014,-0.0115,0.59,0.6,4.321
132,2014-05-30 22:05:00,-0.2039,0.0000,18.295,68.100,12.3,26.598,26.867,-0.0120,0.59,0.6,4.321
133,2014-05-30 22:10:00,-0.2039,0.0000,18.366,68.100,12.4,26.451,26.744,-0.0120,0.59,0.6,4.321
134,2014-05-30 22:15:00,-0.2039,0.0000,18.580,67.600,12.5,26.329,26.598,-0.0120,0.00,0.6,4.321
135,2014-05-30 22:20:00,-0.2039,0.0000,18.675,67.700,12.6,26.182,26.451,-0.0132,0.00,0.6,4.321
136,2014-05-30 22:25:00,-0.2039,0.0000,18.580,67.400,12.4,26.061,26.329,-0.0132,0.00,0.6,4.321
137,2014-05-30 22:30:00,-0.2039,0.0000,18.485,68.000,12.5,25.939,26.207,-0.0132,0.59,0.6,4.321
138,2014-05-30 22:35:00,-0.2039,0.0000,18.295,68.800,12.5,25.817,26.085,-0.0132,0.59,0.6,4.321
139,2014-05-30 22:40:00,-0.2039,0.0000,18.224,69.600,12.6,25.695,25.963,-0.0132,0.59,0.6,4.321
140,2014-05-30 22:45:00,-0.2039,0.0000,18.152,69.600,12.5,25.574,25.841,-0.0132,0.59,0.6,4.321
141,2014-05-30 22:50:00,-0.2039,0.0000,18.081,70.100,12.6,25.453,25.720,-0.0132,0.59,0.6,4.321
142,2014-05-30 22:55:00,-0.2039,0.0000,18.200,69.800,12.6,25.331,25.598,-0.0132,0.59,0.6,4.321
143,2014-05-30 23:00:00,-0.2039,0.0000,18.247,68.900,12.5,25.234,25.477,-0.0138,0.59,0.6,4.321
144,2014-05-30 23:05:00,-0.2039,0.0000,18.033,69.300,12.3,25.113,25.380,-0.0138,0.59,0.6,4.321
145,2014-05-30 23:10:00,-0.2039,0.0000,18.057,69.400,12.4,24.992,25.258,-0.0138,0.59,0.6,4.321
146,2014-05-30 23:15:00,-0.2039,0.0000,17.986,69.700,12.4,24.895,25.137,-0.0138,0.59,0.6,4.333
147,2014-05-30 23:20:00,-0.2039,0.0000,18.081,69.300,12.4,24.774,25.040,-0.0138,0.59,0.6,4.321
148,2014-05-30 23:25:00,-0.2039,0.0000,17.891,69.400,12.2,24.677,24.944,-0.0138,0.59,0.6,4.321
149,2014-05-30 23:30:00,-0.2039,0.0000,17.796,69.900,12.2,24.557,24.823,-0.0138,0.59,0.6,4.321
150,2014-05-30 23:35:00,-0.2039,0.0000,17.724,70.500,12.3,24.460,24.726,-0.0150,0.59,0.6,4.321
151,2014-05-30 23:40:00,-0.2039,0.0000,17.534,70.900,12.2,24.363,24.605,-0.0150,0.59,0.6,4.321
152,2014-05-30 23:45:00,-0.2039,0.0000,17.510,71.400,12.3,24.243,24.508,-0.0150,0.59,0.6,4.321
153,2014-05-30 23:50:00,-0.2039,0.0000,17.486,71.300,12.3,24.146,24.412,-0.0150,1.18,0.6,4.321
154,2014-05-30 23:55:00,-0.2039,0.0000,17.391,71.700,12.2,24.050,24.291,-0.0150,0.59,0.6,4.321
155,2014-05-31 00:00:00,-0.2039,0.0000,17.320,71.900,12.2,23.954,24.219,-0.0156,1.18,0.6,4.321
156,2014-05-31 00:05:00,-0.2039,0.0000,17.201,72.200,12.2,23.857,24.098,-0.0156,1.18,0.6,4.321
157,2014-05-31 00:10:00,-0.2039,0.0000,17.153,72.900,12.3,23.761,24.002,-0.0156,1.18,0.6,4.321
158,2014-05-31 00:15:00,-0.2039,0.0000,17.201,72.500,12.2,23.665,23.905,-0.0156,1.18,0.6,4.321
159,2014-05-31 00:20:00,-0.2039,0.0000,17.011,72.600,12.1,23.569,23.809,-0.0156,1.76,0.6,4.321
160,2014-05-31 00:25:00,-0.2039,0.0000,16.868,72.900,12.0,23.472,23.713,-0.0156,2.35,0.6,4.321
161,2014-05-31 00:30:00,-0.2039,0.0000,16.558,73.800,11.9,23.376,23.617,-0.0156,6.47,0.6,4.321
162,2014-05-31 00:35:00,-0.2039,0.0000,16.415,74.500,11.9,23.256,23.521,-0.0156,7.65,0.6,4.321
163,2014-05-31 00:40:00,-0.2039,0.0000,16.320,75.500,12.0,23.160,23.424,-0.0167,7.65,0.6,4.321
164,2014-05-31 00:45:00,-0.2039,0.0000,16.153,75.900,11.9,23.064,23.304,-0.0156,10.00,0.6,4.321
165,2014-05-31 00:50:00,-0.2039,0.0000,15.915,76.100,11.7,22.968,23.208,-0.0167,25.88,0.6,4.321
166,2014-05-31 00:55:00,-0.2039,0.0000,15.796,76.800,11.7,22.848,23.112,-0.0167,18.82,0.6,4.321
167,2014-05-31 01:00:00,-0.2039,0.0000,15.652,77.100,11.7,22.753,23.016,-0.0167,25.88,0.6,4.321
168,2014-05-31 01:05:00,-0.2039,0.0000,15.533,77.600,11.7,22.657,22.920,-0.0167,37.06,0.6,4.321
169,2014-05-31 01:10:00,-0.2039,0.0000,15.390,77.800,11.6,22.561,22.800,-0.0167,29.41,0.6,4.321
170,2014-05-31 01:15:00,-0.2039,0.0000,15.390,77.900,11.6,22.465,22.705,-0.0167,27.65,0.6,4.321
171,2014-05-31 01:20:00,-0.2039,0.0000,15.533,77.700,11.7,22.345,22.609,-0.0167,15.88,0.6,4.321
172,2014-05-31 01:25:00,-0.2039,0.0000,15.700,76.000,11.5,22.250,22.513,-0.0167,11.18,0.6,4.321
173,2014-05-31 01:30:00,-0.2039,0.0000,15.700,73.800,11.1,22.178,22.441,-0.0173,2.94,0.6,4.321
174,2014-05-31 01:35:00,-0.2039,0.0000,15.819,71.100,10.6,22.082,22.345,-0.0173,1.76,0.6,4.321
175,2014-05-31 01:40:00,-0.2039,0.0000,15.724,70.100,10.3,21.987,22.250,-0.0167,1.76,0.6,4.321
176,2014-05-31 01:45:00,-0.2039,0.0000,15.199,71.100,10.0,21.891,22.154,-0.0173,2.35,0.6,4.321
177,2014-05-31 01:50:00,-0.2039,0.0000,15.151,71.900,10.1,21.772,22.058,-0.0173,2.35,0.6,4.321
178,2014-05-31 01:55:00,-0.2039,0.0000,14.960,71.700,9.9,21.676,21.939,-0.0173,2.94,0.6,4.321
179,2014-05-31 02:00:00,-0.2039,0.0000,15.175,71.300,10.0,21.581,21.843,-0.0173,1.18,0.6,4.321
180,2014-05-31 02:05:00,-0.2039,0.0000,15.031,70.400,9.7,21.485,21.748,-0.0173,1.76,0.6,4.321
181,2014-05-31 02:10:00,-0.2039,0.0000,14.840,71.200,9.7,21.390,21.652,-0.0173,1.76,0.6,4.321
182,2014-05-31 02:15:00,-0.2039,0.0000,14.601,72.000,9.6,21.294,21.581,-0.0185,2.94,0.6,4.321
183,2014-05-31 02:20:00,-0.2039,0.0000,14.673,73.000,9.9,21.199,21.485,-0.0185,3.53,0.6,4.321
184,2014-05-31 02:25:00,-0.2039,0.0000,14.721,72.500,9.8,21.103,21.390,-0.0185,2.94,0.6,4.321
185,2014-05-31 02:30:00,-0.2039,0.0000,14.768,72.000,9.8,21.032,21.294,-0.0185,1.76,0.6,4.339
186,2014-05-31 02:35:00,-0.2039,0.0000,14.816,71.100,9.6,20.936,21.199,-0.0185,1.76,0.6,4.321
187,2014-05-31 02:40:00,-0.2039,0.0000,14.936,70.400,9.6,20.865,21.127,-0.0185,1.18,0.6,4.321
188,2014-05-31 02:45:00,-0.2039,0.0000,14.984,70.200,9.6,20.770,21.056,-0.0185,1.18,0.6,4.321
189,2014-05-31 02:50:00,-0.2039,0.0000,15.127,70.100,9.7,20.698,20.984,-0.0185,1.18,0.6,4.321
190,2014-05-31 02:55:00,-0.2039,0.0000,14.792,70.000,9.4,20.627,20.913,-0.0191,1.76,0.6,4.321
191,2014-05-31 03:00:00,-0.2039,0.0000,14.266,71.400,9.2,20.555,20.817,-0.0185,2.35,0.6,4.321
192,2014-05-31 03:05:00,-0.2039,0.0000,14.146,72.400,9.3,20.460,20.746,-0.0191,2.35,0.6,4.321
193,2014-05-31 03:10:00,-0.2039,0.0000,13.978,73.000,9.2,20.388,20.674,-0.0191,3.53,0.6,4.321
194,2014-05-31 03:15:00,-0.2039,0.0000,13.714,74.200,9.2,20.317,20.579,-0.0191,6.47,0.6,4.321
195,2014-05-31 03:20:00,-0.2039,0.0000,14.050,74.100,9.5,20.222,20.484,-0.0191,2.35,0.6,4.321
196,2014-05-31 03:25:00,-0.2039,0.0000,14.361,72.300,9.5,20.150,20.412,-0.0191,1.76,0.6,4.321
197,2014-05-31 03:30:00,-0.2039,0.0000,14.290,71.900,9.3,20.079,20.341,-0.0191,1.76,0.6,4.321
198,2014-05-31 03:35:00,-0.2039,0.0000,14.170,71.900,9.2,20.007,20.269,-0.0203,2.35,0.6,4.321
199,2014-05-31 03:40:00,-0.2039,0.0000,13.930,71.800,8.9,19.936,20.198,-0.0203,2.35,0.6,4.321
200,2014-05-31 03:45:00,-0.2039,0.0000,13.762,72.800,9.0,19.865,20.126,-0.0203,1.76,0.6,4.321
201,2014-05-31 03:50:00,-0.2039,0.0000,13.762,73.100,9.0,19.793,20.055,-0.0203,2.35,0.6,4.321
202,2014-05-31 03:55:00,-0.2039,0.0000,13.810,72.900,9.0,19.698,19.984,-0.0191,2.35,0.6,4.321
203,2014-05-31 04:00:00,-0.2039,0.0000,13.786,72.900,9.0,19.651,19.912,-0.0191,1.76,0.6,4.321
204,2014-05-31 04:05:00,-0.2039,0.0000,13.786,73.000,9.0,19.579,19.841,-0.0191,1.76,0.6,4.321
205,2014-05-31 04:10:00,-0.2039,0.0000,13.690,72.900,8.9,19.508,19.770,-0.0203,2.35,0.6,4.321
206,2014-05-31 04:15:00,-0.2039,0.0000,13.473,73.300,8.8,19.436,19.722,-0.0203,4.12,0.6,4.321
207,2014-05-31 04:20:00,-0.2039,0.0000,13.281,73.900,8.7,19.365,19.627,-0.0203,5.88,0.6,4.321
