Date Time	Solar Radiation (W/m²)  #10200137	Voltage (V)  #10200855	Current (mA)  #10200855	Wetness (%)  #10205905	Temp (°F)  #10213637	RH (%)  #10213637	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222876	Batt (V) c:5
05/01/15 07:10:00.0	34.4	-0.2039	0.0000	100.00	56.772	97.900	65.102	65.530	0.1891	4.273
05/01/15 07:15:00.0	38.1	-0.2039	0.0000	100.00	57.204	98.100	65.102	65.487	0.1891	4.273
05/01/15 07:20:00.0	39.4	-0.2039	0.0000	100.00	57.592	98.000	65.102	65.487	0.1891	4.273
05/01/15 07:25:00.0	31.9	-0.2039	0.0000	100.00	57.893	98.000	65.102	65.487	0.1891	4.273
05/01/15 07:30:00.0	36.9	-0.2039	0.0000	100.00	58.023	98.000	65.102	65.487	0.1891	4.273
05/01/15 07:35:00.0	34.4	-0.2039	0.0000	100.00	58.195	98.000	65.102	65.444	0.1891	4.273
05/01/15 07:40:00.0	26.9	-0.2039	0.0000	100.00	58.411	98.100	65.102	65.444	0.1891	4.273
05/01/15 07:45:00.0	36.9	-0.2039	0.0000	100.00	58.626	98.100	65.145	65.444	0.1895	4.273
05/01/15 07:50:00.0	34.4	-0.2039	0.0000	100.00	58.971	98.100	65.145	65.444	0.1895	4.273
05/01/15 07:55:00.0	41.9	-0.2039	0.0000	100.00	59.185	98.000	65.145	65.444	0.1891	4.273
05/01/15 08:00:00.0	44.4	-0.2039	0.0000	100.00	59.529	98.000	65.145	65.487	0.1895	4.273
05/01/15 08:05:00.0	40.6	-0.2039	0.0000	100.00	59.788	97.800	65.188	65.487	0.1895	4.273
05/01/15 08:10:00.0	41.9	-0.2039	0.0000	100.00	60.046	97.800	65.188	65.487	0.1895	4.273
05/01/15 08:15:00.0	45.6	-0.2039	0.0000	100.00	60.390	97.600	65.230	65.487	0.1895	4.279
05/01/15 08:20:00.0	49.4	-0.2039	0.0000	100.00	60.904	97.300	65.273	65.487	0.1891	4.285
05/01/15 08:25:00.0	45.6	-0.2039	0.0000	100.00	61.462	96.800	65.273	65.487	0.1895	4.291
05/01/15 08:30:00.0	249.4	-0.2039	0.0000	100.00	61.891	96.000	65.316	65.530	0.1895	4.291
05/01/15 08:35:00.0	58.1	-0.2039	0.0000	100.00	62.406	94.800	65.359	65.530	0.1891	4.291
05/01/15 08:40:00.0	64.4	-0.2039	0.0000	100.00	63.304	93.000	65.403	65.574	0.1895	4.303
05/01/15 08:45:00.0	69.4	-0.2039	0.0000	100.00	64.161	90.500	65.487	65.615	0.1895	4.309
05/01/15 08:50:00.0	76.9	-0.2039	0.0000	100.00	64.888	87.800	65.615	65.658	0.1895	4.321
05/01/15 08:55:00.0	78.1	-0.2039	0.0000	97.06	65.701	85.300	65.745	65.701	0.1895	4.321
05/01/15 09:00:00.0	81.9	-0.2039	0.0000	80.00	66.515	82.700	65.872	65.788	0.1895	4.333
05/01/15 09:05:00.0	88.1	-0.2039	0.0000	61.18	67.071	80.900	66.043	65.872	0.1895	4.339
05/01/15 09:10:00.0	88.1	-0.2039	0.0000	21.76	68.142	78.900	66.130	65.959	0.1895	4.363
05/01/15 09:15:00.0	95.6	-0.2039	0.0000	8.82	68.956	75.400	66.173	66.043	0.1895	4.369
05/01/15 09:20:00.0	78.1	-0.2039	0.0000	8.82	69.600	73.200	66.258	66.087	0.1895	4.381
05/01/15 09:25:00.0	84.4	-0.2039	0.0000	6.47	69.514	71.100	66.301	66.130	0.1895	4.381
05/01/15 09:30:00.0	98.1	-0.2039	0.0000	6.47	70.115	71.100	66.385	66.173	0.1895	4.375
05/01/15 09:35:00.0	106.9	-0.2039	0.0000	3.53	71.017	69.500	66.472	66.258	0.1895	4.363
05/01/15 09:40:00.0	108.1	-0.2039	0.0000	2.94	71.577	68.800	66.515	66.301	0.1895	4.363
05/01/15 09:45:00.0	110.6	-0.2039	0.0000	3.53	71.834	69.000	66.600	66.344	0.1895	4.369
05/01/15 09:50:00.0	104.4	-0.2039	0.0000	2.35	72.221	66.700	66.643	66.385	0.1895	4.393
