"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10374970, SEN S/N: 10213640)","RH, % (LGR S/N: 10374970, SEN S/N: 10213640)","DewPt, °C (LGR S/N: 10374970, SEN S/N: 10213640)","Wetness, % (LGR S/N: 10374970, SEN S/N: 10314899)","Voltage, V (LGR S/N: 10374970, SEN S/N: 10348607)","Current, mA (LGR S/N: 10374970, SEN S/N: 10348607)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365542, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365548, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374970, SEN S/N: 10374522)","Solar Radiation, W/m² (LGR S/N: 10374970, SEN S/N: 10378946)","Batt, V (LGR S/N: 10374970)"
35,2013-12-19 15:10:09,8.941,88.200,7.1,48.24,-0.2039,0.0000,11.419,11.346,0.3087,39.4,4.007
36,2013-12-19 15:15:09,8.742,88.100,6.9,48.82,-0.2039,0.0000,11.467,11.394,0.3072,29.4,4.007
37,2013-12-19 15:20:09,8.668,88.000,6.8,48.24,-0.2039,0.0000,11.516,11.443,0.3054,23.1,4.007
38,2013-12-19 15:25:09,8.643,88.200,6.8,45.29,-0.2039,0.0000,11.565,11.467,0.3040,19.4,4.007
39,2013-12-19 15:30:09,8.543,91.200,7.2,45.29,-0.2039,0.0000,11.613,11.492,0.3029,18.1,4.007
40,2013-12-19 15:35:09,8.593,91.700,7.3,48.24,-0.2039,0.0000,11.637,11.492,0.3033,20.6,4.007
41,2013-12-19 15:40:09,8.593,91.500,7.3,42.94,-0.2039,0.0000,11.686,11.492,0.3029,15.6,4.007
42,2013-12-19 15:45:09,8.568,91.000,7.2,47.65,-0.2039,0.0000,11.710,11.516,0.3022,14.4,4.007
43,2013-12-19 15:50:09,8.494,91.100,7.1,45.88,-0.2039,0.0000,11.734,11.516,0.3026,19.4,4.007
44,2013-12-19 15:55:09,8.593,92.500,7.5,41.76,-0.2039,0.0000,11.734,11.516,0.3022,51.9,4.007
45,2013-12-19 16:00:09,8.593,92.300,7.4,31.76,-0.2039,0.0000,11.783,11.516,0.3011,14.4,4.007
46,2013-12-19 16:05:09,8.494,92.400,7.3,31.76,-0.2039,0.0000,11.783,11.540,0.3011,11.9,4.007
47,2013-12-19 16:10:09,8.668,90.100,7.1,31.18,-0.2039,0.0000,11.807,11.540,0.3005,10.6,4.007
48,2013-12-19 16:15:09,8.717,89.700,7.1,31.18,-0.2039,0.0000,11.832,11.516,0.2997,10.6,4.007
49,2013-12-19 16:20:09,8.668,89.600,7.1,30.59,-0.2039,0.0000,11.832,11.516,0.2994,11.9,4.007
50,2013-12-19 16:25:09,8.817,89.700,7.2,31.76,-0.2039,0.0000,11.832,11.492,0.2990,23.1,4.007
51,2013-12-19 16:30:09,8.965,89.600,7.4,31.18,-0.2039,0.0000,11.856,11.467,0.2979,28.1,4.007
52,2013-12-19 16:35:09,9.064,89.800,7.5,31.18,-0.2039,0.0000,11.856,11.443,0.2979,15.6,4.007
53,2013-12-19 16:40:09,8.965,90.500,7.5,31.18,-0.2039,0.0000,11.832,11.419,0.2973,5.6,4.007
54,2013-12-19 16:45:09,8.767,91.500,7.5,31.76,-0.2039,0.0000,11.832,11.394,0.2970,3.1,4.007
55,2013-12-19 16:50:09,9.040,90.200,7.5,32.94,-0.2039,0.0000,11.832,11.394,0.2970,0.6,4.001
56,2013-12-19 16:55:09,8.990,90.700,7.6,34.71,-0.2039,0.0000,11.832,11.394,0.2963,0.6,4.001
57,2013-12-19 17:00:09,8.866,92.200,7.7,34.71,-0.2039,0.0000,11.832,11.394,0.2955,0.6,4.001
58,2013-12-19 17:05:09,8.866,92.200,7.7,35.29,-0.2039,0.0000,11.856,11.419,0.2959,0.6,4.001
59,2013-12-19 17:10:09,8.941,92.700,7.8,38.24,-0.2039,0.0000,11.856,11.419,0.2952,0.6,4.001
60,2013-12-19 17:15:09,8.990,93.300,8.0,40.00,-0.2039,0.0000,11.880,11.419,0.2955,0.6,4.001
61,2013-12-19 17:20:09,8.965,93.600,8.0,39.41,-0.2039,0.0000,11.880,11.419,0.2959,0.6,4.001
62,2013-12-19 17:25:09,8.916,93.600,7.9,40.00,-0.2039,0.0000,11.880,11.419,0.2959,0.6,4.001
63,2013-12-19 17:30:09,8.916,93.900,8.0,40.00,-0.2039,0.0000,11.880,11.443,0.2955,0.6,4.001
64,2013-12-19 17:35:09,9.015,94.500,8.2,37.06,-0.2039,0.0000,11.880,11.467,0.2955,0.6,4.001
65,2013-12-19 17:40:09,8.965,94.000,8.1,38.82,-0.2039,0.0000,11.904,11.467,0.2955,0.6,3.995
66,2013-12-19 17:45:09,8.941,94.300,8.1,38.82,-0.2039,0.0000,11.904,11.467,0.2949,0.6,3.995
67,2013-12-19 17:50:09,8.941,94.400,8.1,40.00,-0.2039,0.0000,11.929,11.492,0.2952,0.6,3.995
68,2013-12-19 17:55:09,8.965,94.700,8.2,40.00,-0.2039,0.0000,11.929,11.492,0.2949,0.6,3.995
69,2013-12-19 18:00:09,8.990,94.700,8.2,40.00,-0.2039,0.0000,11.953,11.516,0.2946,0.6,3.995
70,2013-12-19 18:05:09,8.990,95.000,8.2,30.00,-0.2039,0.0000,11.977,11.516,0.2952,0.6,3.995
71,2013-12-19 18:10:09,8.965,94.800,8.2,32.35,-0.2039,0.0000,11.977,11.540,0.2955,0.6,3.995
72,2013-12-19 18:15:09,9.040,94.900,8.3,34.12,-0.2039,0.0000,11.977,11.540,0.2955,0.6,3.995
73,2013-12-19 18:20:09,8.990,95.100,8.3,34.71,-0.2039,0.0000,11.977,11.540,0.2955,0.6,3.995
74,2013-12-19 18:25:09,8.990,94.800,8.2,34.71,-0.2039,0.0000,12.001,11.565,0.2955,0.6,3.995
75,2013-12-19 18:30:09,8.965,94.100,8.1,34.71,-0.2039,0.0000,12.025,11.565,0.2949,0.6,3.995
76,2013-12-19 18:35:09,8.866,94.100,8.0,35.29,-0.2039,0.0000,12.025,11.589,0.2952,0.6,3.995
77,2013-12-19 18:40:09,8.916,93.000,7.9,35.29,-0.2039,0.0000,12.025,11.589,0.2952,0.6,3.995
78,2013-12-19 18:45:09,8.742,93.200,7.7,35.29,-0.2039,0.0000,12.025,11.589,0.2946,0.6,3.995
79,2013-12-19 18:50:09,8.593,93.200,7.6,35.88,-0.2039,0.0000,12.050,11.565,0.2946,0.6,3.995
80,2013-12-19 18:55:09,8.419,94.100,7.5,36.47,-0.2039,0.0000,12.025,11.540,0.2942,0.6,3.995
81,2013-12-19 19:00:09,8.519,94.500,7.7,36.47,-0.2039,0.0000,12.050,11.540,0.2938,0.6,3.995
82,2013-12-19 19:05:09,8.543,94.600,7.7,36.47,-0.2039,0.0000,12.025,11.540,0.2938,0.6,3.995
83,2013-12-19 19:10:09,8.543,94.900,7.8,37.06,-0.2039,0.0000,12.025,11.516,0.2938,0.6,3.995
84,2013-12-19 19:15:09,8.792,95.000,8.0,37.06,-0.2039,0.0000,12.025,11.516,0.2932,0.6,4.007
85,2013-12-19 19:20:09,8.767,94.700,8.0,37.06,-0.2039,0.0000,12.025,11.516,0.2932,0.6,3.995
86,2013-12-19 19:25:09,8.965,94.600,8.2,37.65,-0.2039,0.0000,12.025,11.516,0.2932,0.6,3.995
87,2013-12-19 19:30:09,8.866,94.400,8.0,37.65,-0.2039,0.0000,12.025,11.516,0.2928,0.6,3.995
88,2013-12-19 19:35:09,8.841,93.700,7.9,37.65,-0.2039,0.0000,12.025,11.516,0.2925,0.6,3.995
89,2013-12-19 19:40:09,8.742,94.700,7.9,37.65,-0.2039,0.0000,12.025,11.516,0.2928,0.6,3.995
90,2013-12-19 19:45:09,8.866,95.000,8.1,38.24,-0.2039,0.0000,12.025,11.516,0.2922,0.6,3.995
91,2013-12-19 19:50:09,8.792,94.500,8.0,39.41,-0.2039,0.0000,12.025,11.516,0.2922,0.6,3.995
92,2013-12-19 19:55:09,8.742,94.500,7.9,40.59,-0.2039,0.0000,12.025,11.516,0.2919,0.6,3.995
93,2013-12-19 20:00:09,8.618,93.800,7.7,41.18,-0.2039,0.0000,12.025,11.492,0.2919,0.6,3.995
94,2013-12-19 20:05:09,8.344,94.300,7.5,43.53,-0.2039,0.0000,12.025,11.492,0.2914,0.6,3.995
95,2013-12-19 20:10:09,8.369,94.800,7.6,45.88,-0.2039,0.0000,12.025,11.492,0.2914,0.6,3.995
96,2013-12-19 20:15:09,8.145,95.400,7.5,47.65,-0.2039,0.0000,12.025,11.467,0.2911,0.6,3.995
97,2013-12-19 20:20:09,8.095,95.500,7.4,49.41,-0.2039,0.0000,12.025,11.443,0.2911,0.6,3.995
98,2013-12-19 20:25:09,8.220,95.600,7.6,51.18,-0.2039,0.0000,12.001,11.394,0.2908,0.6,3.995
99,2013-12-19 20:30:09,8.270,95.600,7.6,55.29,-0.2039,0.0000,12.001,11.370,0.2908,0.6,3.989
100,2013-12-19 20:35:09,8.270,95.800,7.6,55.29,-0.2039,0.0000,11.977,11.346,0.2908,0.6,3.989
101,2013-12-19 20:40:09,7.945,96.000,7.4,56.47,-0.2039,0.0000,11.953,11.321,0.2904,0.6,3.989
102,2013-12-19 20:45:09,7.670,96.600,7.2,57.65,-0.2039,0.0000,11.929,11.297,0.2901,0.6,3.989
103,2013-12-19 20:50:09,7.770,97.000,7.3,59.41,-0.2039,0.0000,11.929,11.248,0.2901,0.6,3.989
104,2013-12-19 20:55:09,7.770,97.100,7.3,60.59,-0.2039,0.0000,11.904,11.200,0.2898,0.6,3.989
105,2013-12-19 21:00:09,7.645,97.200,7.2,61.18,-0.2039,0.0000,11.880,11.200,0.2895,0.6,3.989
106,2013-12-19 21:05:09,7.670,97.200,7.3,62.94,-0.2039,0.0000,11.856,11.151,0.2895,0.6,3.989
107,2013-12-19 21:10:09,7.745,96.700,7.3,63.53,-0.2039,0.0000,11.832,11.102,0.2898,0.6,3.989
108,2013-12-19 21:15:09,7.670,96.500,7.2,64.12,-0.2039,0.0000,11.807,11.078,0.2895,0.6,3.989
109,2013-12-19 21:20:09,7.695,96.100,7.1,63.53,-0.2039,0.0000,11.783,11.053,0.2890,0.6,3.989
110,2013-12-19 21:25:09,7.645,95.700,7.0,63.53,-0.2039,0.0000,11.759,11.029,0.2890,0.6,3.989
111,2013-12-19 21:30:09,7.970,94.900,7.2,64.12,-0.2039,0.0000,11.734,10.980,0.2887,0.6,3.989
112,2013-12-19 21:35:09,7.945,94.000,7.0,64.71,-0.2039,0.0000,11.710,10.956,0.2890,0.6,3.989
113,2013-12-19 21:40:09,7.720,94.200,6.9,65.29,-0.2039,0.0000,11.686,10.932,0.2887,0.6,3.989
114,2013-12-19 21:45:09,7.419,94.900,6.7,65.88,-0.2039,0.0000,11.662,10.907,0.2884,0.6,3.989
115,2013-12-19 21:50:09,7.192,95.300,6.5,67.06,-0.2039,0.0000,11.637,10.883,0.2884,0.6,3.989
116,2013-12-19 21:55:09,7.293,95.800,6.7,68.24,-0.2039,0.0000,11.613,10.834,0.2884,0.6,3.989
117,2013-12-19 22:00:09,7.217,95.700,6.6,68.82,-0.2039,0.0000,11.589,10.810,0.2881,0.6,3.989
118,2013-12-19 22:05:09,7.268,95.800,6.6,72.35,-0.2039,0.0000,11.565,10.785,0.2881,0.6,3.983
119,2013-12-19 22:10:09,7.091,95.300,6.4,71.18,-0.2039,0.0000,11.540,10.761,0.2877,0.6,3.983
120,2013-12-19 22:15:09,7.368,95.400,6.7,72.94,-0.2039,0.0000,11.540,10.736,0.2877,0.6,3.989
121,2013-12-19 22:20:09,7.494,95.100,6.8,73.53,-0.2039,0.0000,11.492,10.712,0.2877,0.6,3.989
122,2013-12-19 22:25:09,7.217,95.000,6.5,74.12,-0.2039,0.0000,11.492,10.663,0.2877,0.6,3.983
123,2013-12-19 22:30:09,7.142,95.800,6.5,74.71,-0.2039,0.0000,11.467,10.663,0.2871,0.6,3.989
124,2013-12-19 22:35:09,6.990,95.300,6.3,74.71,-0.2039,0.0000,11.443,10.614,0.2874,0.6,3.983
125,2013-12-19 22:40:09,7.116,96.300,6.6,76.47,-0.2039,0.0000,11.419,10.590,0.2874,0.6,3.983
126,2013-12-19 22:45:09,7.066,95.900,6.5,77.06,-0.2039,0.0000,11.394,10.565,0.2871,0.6,3.983
127,2013-12-19 22:50:09,7.167,95.900,6.6,78.82,-0.2039,0.0000,11.370,10.541,0.2871,0.6,3.983
128,2013-12-19 22:55:09,6.889,95.400,6.2,78.82,-0.2039,0.0000,11.346,10.516,0.2871,0.6,3.983
129,2013-12-19 23:00:09,7.393,95.400,6.7,79.41,-0.2039,0.0000,11.321,10.492,0.2868,0.6,3.983
130,2013-12-19 23:05:09,6.990,94.800,6.2,79.41,-0.2039,0.0000,11.321,10.467,0.2868,0.6,3.983
131,2013-12-19 23:10:09,6.813,95.700,6.2,80.59,-0.2039,0.0000,11.297,10.443,0.2864,0.6,3.983
132,2013-12-19 23:15:09,6.914,96.000,6.3,81.18,-0.2039,0.0000,11.273,10.443,0.2864,0.6,3.983
133,2013-12-19 23:20:09,6.763,96.300,6.2,82.35,-0.2039,0.0000,11.248,10.418,0.2864,0.6,3.983
134,2013-12-19 23:25:09,6.560,96.700,6.1,82.35,-0.2039,0.0000,11.224,10.394,0.2864,0.6,3.983
135,2013-12-19 23:30:09,6.281,96.500,5.8,82.35,-0.2039,0.0000,11.224,10.369,0.2861,0.6,3.983
136,2013-12-19 23:35:09,6.331,97.000,5.9,83.53,-0.2039,0.0000,11.200,10.345,0.2861,0.6,3.983
137,2013-12-19 23:40:09,6.357,97.200,6.0,84.12,-0.2039,0.0000,11.200,10.320,0.2857,0.6,3.983
138,2013-12-19 23:45:09,6.535,97.400,6.2,85.29,-0.2039,0.0000,11.175,10.320,0.2857,0.6,3.983
139,2013-12-19 23:50:09,6.687,97.300,6.3,85.88,-0.2039,0.0000,11.151,10.296,0.2857,0.6,3.983
140,2013-12-19 23:55:09,6.788,97.100,6.4,86.47,-0.2039,0.0000,11.127,10.271,0.2857,0.6,3.983
141,2013-12-20 00:00:09,7.015,96.800,6.5,87.06,-0.2039,0.0000,11.102,10.247,0.2857,0.6,3.983
142,2013-12-20 00:05:09,6.560,95.800,5.9,87.06,-0.2039,0.0000,11.102,10.222,0.2857,0.6,3.983
143,2013-12-20 00:10:09,6.509,96.300,6.0,87.65,-0.2039,0.0000,11.078,10.198,0.2853,0.6,3.983
144,2013-12-20 00:15:09,6.636,96.600,6.1,87.65,-0.2039,0.0000,11.053,10.173,0.2850,0.6,3.983
145,2013-12-20 00:20:09,6.357,96.900,5.9,88.24,-0.2039,0.0000,11.029,10.173,0.2853,0.6,3.983
146,2013-12-20 00:25:09,6.687,97.600,6.3,88.82,-0.2039,0.0000,11.029,10.149,0.2850,0.6,3.983
147,2013-12-20 00:30:09,6.712,97.100,6.3,88.82,-0.2039,0.0000,11.005,10.124,0.2847,0.6,3.983
148,2013-12-20 00:35:09,6.661,96.900,6.2,88.82,-0.2039,0.0000,10.980,10.100,0.2853,0.6,3.983
149,2013-12-20 00:40:09,6.737,97.100,6.3,89.41,-0.2039,0.0000,10.956,10.075,0.2850,0.6,3.983
150,2013-12-20 00:45:09,6.535,96.800,6.1,89.41,-0.2039,0.0000,10.956,10.075,0.2850,0.6,3.983
151,2013-12-20 00:50:09,6.560,97.300,6.2,90.00,-0.2039,0.0000,10.932,10.075,0.2850,0.6,3.995
152,2013-12-20 00:55:09,6.636,97.300,6.2,90.00,-0.2039,0.0000,10.932,10.051,0.2847,0.6,3.983
153,2013-12-20 01:00:09,6.458,96.800,6.0,90.00,-0.2039,0.0000,10.907,10.026,0.2844,0.6,3.983
154,2013-12-20 01:05:09,6.408,97.000,6.0,90.59,-0.2039,0.0000,10.907,10.026,0.2847,0.6,3.983
155,2013-12-20 01:10:09,6.636,96.900,6.2,90.59,-0.2039,0.0000,10.883,9.977,0.2847,0.6,3.983
156,2013-12-20 01:15:09,6.636,96.600,6.1,91.18,-0.2039,0.0000,10.858,9.977,0.2840,0.6,3.983
157,2013-12-20 01:20:09,6.712,96.100,6.1,91.18,-0.2039,0.0000,10.858,9.952,0.2840,0.6,3.983
158,2013-12-20 01:25:09,6.737,95.800,6.1,91.76,-0.2039,0.0000,10.834,9.928,0.2844,0.6,3.983
159,2013-12-20 01:30:09,6.788,95.400,6.1,91.76,-0.2039,0.0000,10.834,9.928,0.2840,0.6,3.983
160,2013-12-20 01:35:09,6.687,95.400,6.0,91.76,-0.2039,0.0000,10.810,9.903,0.2840,0.6,3.983
161,2013-12-20 01:40:09,6.788,95.300,6.1,92.35,-0.2039,0.0000,10.785,9.879,0.2840,0.6,3.983
162,2013-12-20 01:45:09,6.839,95.000,6.1,92.35,-0.2039,0.0000,10.761,9.879,0.2837,0.6,3.983
163,2013-12-20 01:50:09,6.839,94.500,6.0,92.35,-0.2039,0.0000,10.761,9.854,0.2840,0.6,3.983
164,2013-12-20 01:55:09,6.737,94.800,6.0,92.35,-0.2039,0.0000,10.736,9.829,0.2837,0.6,3.983
165,2013-12-20 02:00:09,6.509,94.600,5.7,92.35,-0.2039,0.0000,10.736,9.829,0.2834,0.6,3.983
166,2013-12-20 02:05:09,6.051,95.200,5.3,92.35,-0.2039,0.0000,10.712,9.829,0.2834,0.6,3.983
167,2013-12-20 02:10:09,5.745,96.300,5.2,92.94,-0.2039,0.0000,10.712,9.805,0.2837,0.6,3.983
168,2013-12-20 02:15:09,6.128,97.100,5.7,92.94,-0.2039,0.0000,10.687,9.780,0.2830,0.6,3.983
169,2013-12-20 02:20:09,5.821,96.900,5.4,92.94,-0.2039,0.0000,10.687,9.780,0.2834,0.6,3.983
170,2013-12-20 02:25:09,6.179,97.400,5.8,93.53,-0.2039,0.0000,10.663,9.756,0.2830,0.6,3.983
171,2013-12-20 02:30:09,6.687,96.400,6.2,93.53,-0.2039,0.0000,10.638,9.731,0.2830,0.6,3.983
172,2013-12-20 02:35:09,5.796,95.500,5.1,93.53,-0.2039,0.0000,10.638,9.731,0.2830,0.6,3.983
173,2013-12-20 02:40:09,6.026,96.400,5.5,94.12,-0.2039,0.0000,10.614,9.706,0.2830,0.6,3.983
174,2013-12-20 02:45:09,5.898,95.900,5.3,93.53,-0.2039,0.0000,10.614,9.682,0.2830,0.6,3.983
175,2013-12-20 02:50:09,6.153,96.500,5.6,94.12,-0.2039,0.0000,10.590,9.682,0.2827,0.6,3.983
176,2013-12-20 02:55:09,6.560,96.000,6.0,94.12,-0.2039,0.0000,10.565,9.657,0.2827,0.6,3.983
177,2013-12-20 03:00:09,6.230,96.300,5.7,94.12,-0.2039,0.0000,10.565,9.657,0.2827,0.6,3.983
178,2013-12-20 03:05:09,5.770,95.900,5.2,94.12,-0.2039,0.0000,10.565,9.632,0.2827,0.6,3.983
179,2013-12-20 03:10:09,5.385,96.700,4.9,94.71,-0.2039,0.0000,10.541,9.608,0.2827,0.6,3.983
180,2013-12-20 03:15:09,5.385,97.200,5.0,94.71,-0.2039,0.0000,10.541,9.608,0.2827,0.6,3.983
181,2013-12-20 03:20:09,5.231,97.400,4.9,94.71,-0.2039,0.0000,10.516,9.583,0.2824,0.6,3.983
182,2013-12-20 03:25:09,5.975,97.700,5.6,95.29,-0.2039,0.0000,10.492,9.558,0.2824,0.6,3.983
183,2013-12-20 03:30:09,5.847,97.200,5.4,95.29,-0.2039,0.0000,10.492,9.558,0.2824,0.6,3.983
184,2013-12-20 03:35:09,5.872,97.200,5.5,95.29,-0.2039,0.0000,10.369,9.435,0.2824,0.6,3.983
185,2013-12-20 03:40:09,6.230,97.000,5.8,95.88,-0.2039,0.0000,10.467,9.534,0.2821,0.6,3.983
186,2013-12-20 03:45:09,6.153,96.600,5.7,95.88,-0.2039,0.0000,10.443,9.509,0.2824,0.6,3.983
187,2013-12-20 03:50:09,6.306,96.600,5.8,96.47,-0.2039,0.0000,10.418,9.485,0.2821,0.6,3.983
188,2013-12-20 03:55:09,6.204,96.100,5.6,96.47,-0.2039,0.0000,10.418,9.485,0.2817,0.6,3.983
189,2013-12-20 04:00:09,6.102,96.700,5.6,97.06,-0.2039,0.0000,10.418,9.460,0.2821,0.6,3.983
190,2013-12-20 04:05:09,5.898,96.900,5.4,97.06,-0.2039,0.0000,10.394,9.460,0.2817,0.6,3.983
191,2013-12-20 04:10:09,5.462,96.800,5.0,97.06,-0.2039,0.0000,10.369,9.435,0.2821,0.6,3.983
192,2013-12-20 04:15:09,5.898,97.500,5.5,97.65,-0.2039,0.0000,10.369,9.435,0.2817,0.6,3.983
193,2013-12-20 04:20:09,6.128,97.000,5.7,97.65,-0.2039,0.0000,10.369,9.410,0.2817,0.6,3.983
194,2013-12-20 04:25:09,6.408,96.800,5.9,98.24,-0.2039,0.0000,10.247,9.312,0.2817,0.6,3.983
195,2013-12-20 04:30:09,5.668,95.400,5.0,97.65,-0.2039,0.0000,10.345,9.386,0.2813,0.6,3.983
196,2013-12-20 04:35:09,5.719,97.000,5.3,98.24,-0.2039,0.0000,10.320,9.386,0.2813,0.6,3.983
197,2013-12-20 04:40:09,6.433,96.500,5.9,98.24,-0.2039,0.0000,10.320,9.361,0.2813,0.6,3.983
198,2013-12-20 04:45:09,5.693,95.600,5.0,97.65,-0.2039,0.0000,10.296,9.361,0.2813,0.6,3.983
199,2013-12-20 04:50:09,4.818,96.000,4.2,97.65,-0.2039,0.0000,10.296,9.361,0.2813,0.6,3.983
200,2013-12-20 04:55:09,4.610,97.400,4.2,97.65,-0.2039,0.0000,10.271,9.336,0.2813,0.6,3.983
201,2013-12-20 05:00:09,5.437,98.100,5.2,98.24,-0.2039,0.0000,10.271,9.336,0.2810,0.6,3.983
202,2013-12-20 05:05:09,5.719,97.000,5.3,98.24,-0.2039,0.0000,10.247,9.312,0.2810,0.6,3.983
203,2013-12-20 05:10:09,6.535,96.400,6.0,98.82,-0.2039,0.0000,10.247,9.287,0.2810,0.6,3.983
204,2013-12-20 05:15:09,6.433,94.500,5.6,98.24,-0.2039,0.0000,10.222,9.287,0.2810,0.6,3.983
205,2013-12-20 05:20:09,5.462,95.300,4.8,98.24,-0.2039,0.0000,10.222,9.262,0.2810,0.6,3.983
206,2013-12-20 05:25:09,5.024,96.400,4.5,98.24,-0.2039,0.0000,10.198,9.262,0.2810,0.6,3.983
207,2013-12-20 05:30:09,4.895,97.100,4.5,98.24,-0.2039,0.0000,10.198,9.238,0.2806,0.6,3.983
208,2013-12-20 05:35:09,4.947,97.500,4.6,98.24,-0.2039,0.0000,10.173,9.238,0.2810,0.6,3.983
209,2013-12-20 05:40:09,4.973,97.700,4.6,98.82,-0.2039,0.0000,10.075,9.139,0.2806,0.6,3.983
